trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,9800.jpg,negative,baseline,4.0,2.0,6.775888899806887,104,1
1,9910.jpg,negative,baseline,1.0,5.0,8.868555400054902,104,1
2,8170.jpg,positive,baseline,6.0,1.0,5.674223200418055,104,1
3,6560.jpg,negative,baseline,4.0,3.0,9.753543300088495,104,1
4,8420.jpg,positive,baseline,2.0,5.0,4.625796600244939,104,1
5,5830.jpg,positive,baseline,7.0,2.0,5.788895800244063,104,1
6,9560.jpg,negative,baseline,2.0,6.0,5.112747000064701,104,1
7,5831.jpg,positive,baseline,7.0,6.0,4.370173500385135,104,1
8,7175.jpg,neutral,baseline,7.0,3.0,6.262444100342691,104,1
9,7186.jpg,neutral,baseline,7.0,3.0,6.838167599868029,104,1
10,5760.jpg,positive,baseline,7.0,6.0,7.258737400174141,104,1
11,7037.jpg,neutral,baseline,3.0,2.0,4.203225400298834,104,1
12,8190.jpg,positive,baseline,7.0,7.0,4.4939258000813425,104,1
13,5825.jpg,positive,baseline,7.0,4.0,4.620761299971491,104,1
14,5600.jpg,positive,baseline,7.0,6.0,7.946002000011504,104,1
15,7025.jpg,neutral,baseline,4.0,2.0,3.839518600143492,104,1
16,9210.jpg,neutral,baseline,4.0,6.0,7.944046699907631,104,1
17,7020.jpg,neutral,baseline,3.0,2.0,4.388077900279313,104,1
18,9040.jpg,negative,baseline,2.0,7.0,5.139801200013608,104,1
19,9940.jpg,negative,baseline,2.0,7.0,7.406490500085056,104,1
20,5780.jpg,positive,baseline,8.0,7.0,3.790488400030881,104,1
21,9322.jpg,negative,baseline,2.0,7.0,4.2713013999164104,104,1
22,9413.jpg,negative,baseline,4.0,3.0,6.804144899826497,104,1
23,9414.jpg,negative,baseline,6.0,6.0,9.003216600045562,104,1
24,7150.jpg,neutral,baseline,6.0,6.0,8.242177000269294,104,1
25,9421.jpg,negative,baseline,4.0,0.0,10.003777500241995,104,1
26,7050.jpg,neutral,baseline,6.0,4.0,5.893436500336975,104,1
27,7640.jpg,neutral,baseline,3.0,6.0,6.422613900154829,104,1
28,8010.jpg,neutral,baseline,3.0,5.0,5.39174610003829,104,1
29,7502.jpg,positive,baseline,8.0,7.0,3.3405782002955675,104,1
30,9140.jpg,negative,baseline,2.0,3.0,4.794434999581426,104,1
31,9901.jpg,negative,baseline,2.0,4.0,4.071392799727619,104,1
32,7270.jpg,positive,baseline,7.0,8.0,3.8810062003321946,104,1
33,9254.jpg,negative,baseline,2.0,7.0,3.4334853999316692,104,1
34,7247.jpg,neutral,baseline,4.0,5.0,5.328003599774092,104,1
35,8200.jpg,positive,baseline,7.0,6.0,4.145120400004089,104,1
36,7161.jpg,neutral,baseline,3.0,4.0,4.458811500109732,104,1
37,7179.jpg,neutral,baseline,6.0,4.0,7.139772799797356,104,1
38,7484.jpg,neutral,baseline,7.0,7.0,3.388540899846703,104,1
39,6520.jpg,negative,baseline,3.0,5.0,4.154818600043654,104,1
40,6570.jpg,negative,baseline,6.0,4.0,5.612346299923956,104,1
41,8501.jpg,positive,baseline,8.0,7.0,3.4381081997416914,104,1
42,5210.jpg,positive,baseline,8.0,7.0,4.493933899793774,104,1
43,8496.jpg,positive,baseline,7.0,7.0,3.8980749999172986,104,1
44,7077.jpg,neutral,baseline,2.0,7.0,3.1692709997296333,104,1
45,2550.jpg,positive,baseline,8.0,6.0,4.789772599935532,104,1
46,6540.jpg,negative,baseline,2.0,8.0,4.159624100197107,104,1
47,7211.jpg,neutral,baseline,7.0,3.0,5.321722600143403,104,1
48,5833.jpg,positive,baseline,8.0,7.0,4.442201399710029,104,1
49,6563.jpg,negative,baseline,3.0,4.0,5.102298100013286,104,1
50,7287.jpg,neutral,baseline,2.0,4.0,6.146765099838376,104,1
51,5700.jpg,positive,baseline,2.0,7.0,6.7571887001395226,104,1
52,5910.jpg,positive,baseline,8.0,8.0,3.0715974997729063,104,1
53,9921.jpg,negative,baseline,2.0,8.0,3.406114500015974,104,1
54,7950.jpg,neutral,baseline,3.0,4.0,6.294570500031114,104,1
55,9220.jpg,negative,baseline,7.0,3.0,7.618468299973756,104,1
56,8370.jpg,positive,baseline,8.0,3.0,4.52517220005393,104,1
57,9571.jpg,negative,baseline,2.0,8.0,4.222490499727428,104,1
58,7035.jpg,neutral,baseline,5.0,2.0,10.00872729998082,104,1
59,7041.jpg,neutral,baseline,3.0,4.0,6.705020499881357,104,1
0,6560.jpg,negative,regulation,8.0,7.0,4.348883100319654,104,1
1,9413.jpg,negative,regulation,8.0,6.0,2.8810987998731434,104,1
2,9414.jpg,negative,regulation,7.0,8.0,2.455798199865967,104,1
3,9910.jpg,negative,regulation,3.0,6.0,2.445959399919957,104,1
4,9220.jpg,negative,regulation,3.0,4.0,3.7655011997558177,104,1
5,6540.jpg,negative,regulation,8.0,7.0,3.131923499982804,104,1
6,9140.jpg,negative,regulation,3.0,4.0,4.016828400082886,104,1
7,9421.jpg,negative,regulation,4.0,4.0,5.416948399972171,104,1
8,9571.jpg,negative,regulation,2.0,7.0,4.218891800381243,104,1
9,6563.jpg,negative,regulation,2.0,8.0,3.113065400160849,104,1
10,9040.jpg,negative,regulation,1.0,8.0,3.697809500154108,104,1
11,9921.jpg,negative,regulation,3.0,7.0,4.301490899641067,104,1
12,9254.jpg,negative,regulation,3.0,6.0,7.297414199914783,104,1
13,6570.jpg,negative,regulation,3.0,4.0,8.266647499985993,104,1
14,9800.jpg,negative,regulation,6.0,4.0,7.14821150014177,104,1
15,9322.jpg,negative,regulation,2.0,6.0,3.685136899817735,104,1
16,6520.jpg,negative,regulation,6.0,8.0,3.7018876997753978,104,1
17,9560.jpg,negative,regulation,2.0,7.0,6.383391499985009,104,1
18,9940.jpg,negative,regulation,3.0,7.0,3.776389299891889,104,1
19,9901.jpg,negative,regulation,3.0,3.0,3.199400700163096,104,1
