trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,7000.jpg,neutral,baseline,0.0,0.0,10.003754399716854,117,1
1,3103.jpg,negative,baseline,1.0,8.0,6.2769551002420485,117,1
2,7018.jpg,neutral,baseline,5.0,3.0,5.390129000414163,117,1
3,2058.jpg,positive,baseline,6.0,3.0,5.213789000175893,117,1
4,6313.jpg,negative,baseline,1.0,5.0,5.86445919983089,117,1
5,3500.jpg,negative,baseline,3.0,6.0,10.007377499714494,117,1
6,2340.jpg,positive,baseline,6.0,5.0,3.94409150024876,117,1
7,7017.jpg,neutral,baseline,6.0,5.0,5.415035800077021,117,1
8,2703.jpg,negative,baseline,3.0,3.0,4.188443399965763,117,1
9,3195.jpg,negative,baseline,1.0,5.0,3.1624621995724738,117,1
10,2570.jpg,neutral,baseline,5.0,5.0,3.9521127003245056,117,1
11,5510.jpg,neutral,baseline,5.0,3.0,4.587067400105298,117,1
12,2360.jpg,positive,baseline,6.0,5.0,7.0751078999601305,117,1
13,3030.jpg,negative,baseline,3.0,7.0,5.1464547999203205,117,1
14,1440.jpg,positive,baseline,8.0,4.0,5.091493799816817,117,1
15,5532.jpg,neutral,baseline,6.0,4.0,4.257645300123841,117,1
16,3230.jpg,negative,baseline,2.0,4.0,4.952591400127858,117,1
17,7009.jpg,neutral,baseline,6.0,4.0,4.563138900324702,117,1
18,3101.jpg,negative,baseline,1.0,7.0,3.682769799605012,117,1
19,1441.jpg,positive,baseline,9.0,6.0,4.511742100119591,117,1
20,2154.jpg,positive,baseline,8.0,7.0,3.7258936003781855,117,1
21,5920.jpg,neutral,baseline,5.0,5.0,2.9750283998437226,117,1
22,7006.jpg,neutral,baseline,7.0,6.0,3.4200251000002027,117,1
23,3530.jpg,negative,baseline,1.0,3.0,4.345297100022435,117,1
24,2540.jpg,positive,baseline,7.0,6.0,2.770846299827099,117,1
25,3350.jpg,negative,baseline,1.0,5.0,3.2834250000305474,117,1
26,2150.jpg,positive,baseline,7.0,6.0,3.176714800298214,117,1
27,7004.jpg,neutral,baseline,6.0,5.0,3.387917899992317,117,1
28,2101.jpg,neutral,baseline,4.0,4.0,3.7081269999034703,117,1
29,3005.1.jpg,negative,baseline,1.0,6.0,4.154667299706489,117,1
30,3301.jpg,negative,baseline,1.0,6.0,4.452328199986368,117,1
31,2530.jpg,positive,baseline,9.0,8.0,2.372448000125587,117,1
32,2091.jpg,positive,baseline,9.0,8.0,2.3221192001365125,117,1
33,1750.jpg,positive,baseline,9.0,7.0,2.2847892004065216,117,1
34,2205.jpg,negative,baseline,3.0,3.0,4.088315499946475,117,1
35,6212.jpg,negative,baseline,4.0,3.0,6.686691800132394,117,1
36,2393.jpg,neutral,baseline,5.0,5.0,3.764183099847287,117,1
37,2377.jpg,neutral,baseline,9.0,8.0,2.255773200187832,117,1
38,2411.jpg,neutral,baseline,9.0,6.0,2.801015099976212,117,1
39,7012.jpg,neutral,baseline,5.0,4.0,4.037529499735683,117,1
40,6350.jpg,negative,baseline,2.0,6.0,5.32876109983772,117,1
41,1610.jpg,positive,baseline,9.0,6.0,3.255416799802333,117,1
42,1460.jpg,positive,baseline,8.0,6.0,4.178763300180435,117,1
43,2347.jpg,positive,baseline,8.0,7.0,3.671573200263083,117,1
44,3180.jpg,negative,baseline,2.0,4.0,4.05272650020197,117,1
45,2050.jpg,positive,baseline,7.0,4.0,8.332792500033975,117,1
46,2200.jpg,neutral,baseline,7.0,7.0,2.2761252000927925,117,1
47,2332.jpg,positive,baseline,7.0,5.0,3.3200421002693474,117,1
48,1710.jpg,positive,baseline,9.0,8.0,3.274668199941516,117,1
49,2800.jpg,negative,baseline,1.0,5.0,3.529051899909973,117,1
50,7003.jpg,neutral,baseline,7.0,5.0,4.060959099791944,117,1
51,7002.jpg,neutral,baseline,6.0,4.0,4.336271699983627,117,1
52,2095.jpg,negative,baseline,1.0,6.0,3.318184500094503,117,1
53,3225.jpg,negative,baseline,1.0,7.0,3.2694437000900507,117,1
54,2311.jpg,positive,baseline,9.0,7.0,4.155406599864364,117,1
55,1920.jpg,positive,baseline,9.0,7.0,2.22420970024541,117,1
56,2209.jpg,positive,baseline,9.0,7.0,2.9248095001094043,117,1
57,2749.jpg,neutral,baseline,6.0,5.0,3.5670762001536787,117,1
58,6360.jpg,negative,baseline,7.0,6.0,3.1578382002189755,117,1
59,2840.jpg,neutral,baseline,9.0,6.0,3.9520220002159476,117,1
0,2205.jpg,negative,regulation,4.0,5.0,9.104247800074518,117,1
1,3195.jpg,negative,regulation,1.0,6.0,3.2805612003430724,117,1
2,3030.jpg,negative,regulation,1.0,5.0,4.340558199677616,117,1
3,3005.1.jpg,negative,regulation,2.0,7.0,3.026149000041187,117,1
4,3500.jpg,negative,regulation,5.0,3.0,6.242256100289524,117,1
5,2095.jpg,negative,regulation,4.0,4.0,3.816276399884373,117,1
6,3103.jpg,negative,regulation,1.0,7.0,5.297071400098503,117,1
7,6360.jpg,negative,regulation,5.0,5.0,5.859483299776912,117,1
8,3301.jpg,negative,regulation,1.0,5.0,3.628090100362897,117,1
9,3180.jpg,negative,regulation,1.0,6.0,3.5485914000310004,117,1
10,6212.jpg,negative,regulation,5.0,3.0,7.713764499872923,117,1
11,6313.jpg,negative,regulation,3.0,3.0,3.8025401001796126,117,1
12,3225.jpg,negative,regulation,1.0,4.0,5.62685289978981,117,1
13,2703.jpg,negative,regulation,4.0,1.0,3.791838000062853,117,1
14,2800.jpg,negative,regulation,3.0,6.0,2.9929317999631166,117,1
15,3230.jpg,negative,regulation,2.0,4.0,3.4377093999646604,117,1
16,6350.jpg,negative,regulation,4.0,3.0,3.740061900112778,117,1
17,3350.jpg,negative,regulation,1.0,4.0,3.773103399667889,117,1
18,3101.jpg,negative,regulation,1.0,5.0,2.1015690001659095,117,1
19,3530.jpg,negative,regulation,1.0,3.0,5.232613299973309,117,1
