trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,8190.jpg,positive,baseline,6.0,5.0,2.46416400000453,117,2
1,5910.jpg,positive,baseline,7.0,6.0,2.844229499809444,117,2
2,7077.jpg,neutral,baseline,5.0,4.0,3.0115386000834405,117,2
3,6560.jpg,negative,baseline,4.0,5.0,3.402736000251025,117,2
4,6520.jpg,negative,baseline,3.0,4.0,4.536393499933183,117,2
5,7020.jpg,neutral,baseline,7.0,6.0,2.2565199001692235,117,2
6,9414.jpg,negative,baseline,3.0,5.0,7.154850400052965,117,2
7,7287.jpg,neutral,baseline,5.0,3.0,3.6235851999372244,117,2
8,9322.jpg,negative,baseline,1.0,5.0,3.0409765001386404,117,2
9,7050.jpg,neutral,baseline,6.0,5.0,2.4052725001238286,117,2
10,9560.jpg,negative,baseline,3.0,5.0,4.083158199675381,117,2
11,9254.jpg,negative,baseline,1.0,6.0,3.198837500065565,117,2
12,7161.jpg,neutral,baseline,5.0,5.0,4.877476499881595,117,2
13,5831.jpg,positive,baseline,7.0,6.0,3.6445737998001277,117,2
14,6570.jpg,negative,baseline,3.0,4.0,3.5815046997740865,117,2
15,8010.jpg,neutral,baseline,4.0,3.0,4.296416900120676,117,2
16,9421.jpg,negative,baseline,1.0,4.0,3.8626237004064023,117,2
17,5825.jpg,positive,baseline,9.0,6.0,2.6624211999587715,117,2
18,8200.jpg,positive,baseline,6.0,5.0,5.512570300139487,117,2
19,7484.jpg,neutral,baseline,7.0,6.0,4.713863700162619,117,2
20,8420.jpg,positive,baseline,6.0,5.0,2.5067658997140825,117,2
21,8496.jpg,positive,baseline,8.0,7.0,3.053892099764198,117,2
22,9413.jpg,negative,baseline,1.0,5.0,3.9720689998939633,117,2
23,9571.jpg,negative,baseline,1.0,6.0,3.2247990001924336,117,2
24,7037.jpg,neutral,baseline,5.0,5.0,2.1239323001354933,117,2
25,9220.jpg,negative,baseline,3.0,3.0,3.9774247999303043,117,2
26,5833.jpg,positive,baseline,7.0,6.0,3.2896031998097897,117,2
27,6563.jpg,negative,baseline,3.0,4.0,5.497670500073582,117,2
28,8170.jpg,positive,baseline,6.0,6.0,3.1872475002892315,117,2
29,9910.jpg,negative,baseline,1.0,7.0,2.9815827999264,117,2
30,7270.jpg,positive,baseline,8.0,7.0,3.7838544002734125,117,2
31,5830.jpg,positive,baseline,9.0,6.0,4.279178199823946,117,2
32,2550.jpg,positive,baseline,8.0,6.0,2.593169600237161,117,2
33,8501.jpg,positive,baseline,9.0,9.0,2.3133780998177826,117,2
34,6540.jpg,negative,baseline,1.0,6.0,2.224234899971634,117,2
35,7179.jpg,neutral,baseline,9.0,8.0,2.209948600269854,117,2
36,7025.jpg,neutral,baseline,9.0,6.0,2.637856800109148,117,2
37,5760.jpg,positive,baseline,9.0,6.0,2.5491527998819947,117,2
38,9940.jpg,negative,baseline,1.0,6.0,5.420862100087106,117,2
39,7502.jpg,positive,baseline,9.0,8.0,2.109180399682373,117,2
40,7186.jpg,neutral,baseline,8.0,7.0,2.8084823000244796,117,2
41,7035.jpg,neutral,baseline,8.0,7.0,3.0738619999028742,117,2
42,9210.jpg,neutral,baseline,9.0,6.0,5.047648699954152,117,2
43,7175.jpg,neutral,baseline,8.0,5.0,4.953974999953061,117,2
44,5600.jpg,positive,baseline,9.0,6.0,3.32778500020504,117,2
45,7150.jpg,neutral,baseline,7.0,5.0,2.0107743996195495,117,2
46,9901.jpg,negative,baseline,2.0,4.0,4.576230499893427,117,2
47,7247.jpg,neutral,baseline,3.0,4.0,3.4771670000627637,117,2
48,8370.jpg,positive,baseline,9.0,9.0,2.4033941999077797,117,2
49,9921.jpg,negative,baseline,1.0,6.0,1.8988539003767073,117,2
50,9800.jpg,negative,baseline,2.0,6.0,3.548418899998069,117,2
51,9140.jpg,negative,baseline,1.0,6.0,3.9356923000887036,117,2
52,5780.jpg,positive,baseline,9.0,7.0,2.184263600036502,117,2
53,5700.jpg,positive,baseline,8.0,7.0,1.8779587000608444,117,2
54,9040.jpg,negative,baseline,1.0,6.0,2.3884128998033702,117,2
55,7041.jpg,neutral,baseline,8.0,7.0,6.1387714999727905,117,2
56,7950.jpg,neutral,baseline,8.0,5.0,4.243485199753195,117,2
57,7640.jpg,neutral,baseline,4.0,5.0,5.8195058000274,117,2
58,7211.jpg,neutral,baseline,7.0,5.0,2.6737985000945628,117,2
59,5210.jpg,positive,baseline,8.0,6.0,2.078474400099367,117,2
0,9140.jpg,negative,regulation,1.0,5.0,3.2794757997617126,117,2
1,9571.jpg,negative,regulation,1.0,5.0,2.623862999957055,117,2
2,6563.jpg,negative,regulation,4.0,3.0,3.562034800183028,117,2
3,9910.jpg,negative,regulation,5.0,4.0,2.9375944999046624,117,2
4,9560.jpg,negative,regulation,2.0,5.0,2.8008576999418437,117,2
5,9421.jpg,negative,regulation,3.0,3.0,3.0613930001854897,117,2
6,9800.jpg,negative,regulation,5.0,2.0,3.825276200193912,117,2
7,9322.jpg,negative,regulation,2.0,5.0,3.0082502998411655,117,2
8,9040.jpg,negative,regulation,1.0,6.0,2.259534299839288,117,2
9,6560.jpg,negative,regulation,5.0,3.0,5.4266643999144435,117,2
10,9901.jpg,negative,regulation,5.0,4.0,2.3504351996816695,117,2
11,9220.jpg,negative,regulation,5.0,5.0,5.7095932001248,117,2
12,6520.jpg,negative,regulation,4.0,4.0,3.5124160000123084,117,2
13,9413.jpg,negative,regulation,5.0,4.0,3.3541123997420073,117,2
14,9921.jpg,negative,regulation,1.0,5.0,4.3146629999391735,117,2
15,9940.jpg,negative,regulation,5.0,4.0,3.160282500088215,117,2
16,6570.jpg,negative,regulation,5.0,3.0,3.875916300341487,117,2
17,9254.jpg,negative,regulation,1.0,5.0,2.9329523001797497,117,2
18,6540.jpg,negative,regulation,4.0,3.0,3.4023661999963224,117,2
19,9414.jpg,negative,regulation,4.0,4.0,3.18483110005036,117,2
