trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,2411.jpg,neutral,baseline,4.0,1.0,10.001023099990562,7,1
1,6350.jpg,negative,baseline,2.0,3.0,4.324531999998726,7,1
2,2703.jpg,negative,baseline,3.0,4.0,5.802535999915563,7,1
3,7003.jpg,neutral,baseline,5.0,1.0,6.689360100077465,7,1
4,1460.jpg,positive,baseline,7.0,6.0,6.140112899942324,7,1
5,1750.jpg,positive,baseline,7.0,6.0,3.66831750003621,7,1
6,1441.jpg,positive,baseline,7.0,6.0,2.9616099999984726,7,1
7,6313.jpg,negative,baseline,2.0,7.0,4.377470299950801,7,1
8,2332.jpg,positive,baseline,7.0,6.0,5.2814359000185505,7,1
9,2311.jpg,positive,baseline,6.0,6.0,3.5536617999896407,7,1
10,7006.jpg,neutral,baseline,5.0,2.0,4.441972799948417,7,1
11,2360.jpg,positive,baseline,7.0,6.0,3.777488599997014,7,1
12,6360.jpg,negative,baseline,2.0,7.0,2.8688484999584034,7,1
13,3230.jpg,negative,baseline,3.0,7.0,3.2097670000512153,7,1
14,2200.jpg,neutral,baseline,4.0,5.0,3.57290849997662,7,1
15,5510.jpg,neutral,baseline,5.0,5.0,2.8015887999208644,7,1
16,3225.jpg,negative,baseline,3.0,6.0,3.742286799941212,7,1
17,5532.jpg,neutral,baseline,4.0,5.0,2.8513300000922754,7,1
18,2091.jpg,positive,baseline,7.0,7.0,2.98358520003967,7,1
19,2154.jpg,positive,baseline,6.0,6.0,2.675707200076431,7,1
20,2205.jpg,negative,baseline,4.0,6.0,3.769347000052221,7,1
21,3180.jpg,negative,baseline,4.0,6.0,3.575421700021252,7,1
22,2800.jpg,negative,baseline,3.0,6.0,3.3059188000625,7,1
23,7012.jpg,neutral,baseline,5.0,2.0,4.444987499970011,7,1
24,1710.jpg,positive,baseline,7.0,6.0,3.7024478999665007,7,1
25,2540.jpg,positive,baseline,6.0,6.0,3.801751899998635,7,1
26,1610.jpg,positive,baseline,6.0,5.0,2.087647799984552,7,1
27,2095.jpg,negative,baseline,3.0,5.0,5.109488400048576,7,1
28,3101.jpg,negative,baseline,4.0,6.0,3.2451930000679567,7,1
