trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,5830.jpg,positive,baseline,2.0,0.0,10.001346500124782,122,1
1,7484.jpg,neutral,baseline,2.0,3.0,8.168300400022417,122,1
2,7041.jpg,neutral,baseline,3.0,3.0,7.423951999749988,122,1
3,8370.jpg,positive,baseline,4.0,3.0,10.005497199948877,122,1
4,7035.jpg,neutral,baseline,4.0,2.0,10.001853299792856,122,1
5,9421.jpg,negative,baseline,6.0,2.0,10.003190100193024,122,1
6,9921.jpg,negative,baseline,2.0,0.0,10.000807899981737,122,1
7,9800.jpg,negative,baseline,3.0,3.0,10.006215400062501,122,1
8,7247.jpg,neutral,baseline,4.0,5.0,10.003960200119764,122,1
9,7037.jpg,neutral,baseline,4.0,5.0,10.005866599734873,122,1
10,7179.jpg,neutral,baseline,4.0,4.0,10.006299800239503,122,1
11,6560.jpg,negative,baseline,1.0,7.0,10.007867399603128,122,1
12,7502.jpg,positive,baseline,7.0,5.0,10.00750260008499,122,1
13,9940.jpg,negative,baseline,3.0,6.0,10.008377100341022,122,1
14,5910.jpg,positive,baseline,6.0,4.0,10.007865599822253,122,1
15,8200.jpg,positive,baseline,4.0,6.0,10.007532800082117,122,1
16,5210.jpg,positive,baseline,7.0,3.0,10.003494800068438,122,1
17,7640.jpg,neutral,baseline,3.0,6.0,10.007231299765408,122,1
18,7161.jpg,neutral,baseline,4.0,6.0,10.00792030012235,122,1
19,5760.jpg,positive,baseline,6.0,6.0,10.004741300363094,122,1
20,9413.jpg,negative,baseline,3.0,7.0,10.003305499907583,122,1
21,9210.jpg,neutral,baseline,4.0,6.0,10.000993599649519,122,1
22,7050.jpg,neutral,baseline,3.0,7.0,10.00786740006879,122,1
23,8010.jpg,neutral,baseline,3.0,6.0,10.00067859981209,122,1
24,6540.jpg,negative,baseline,1.0,9.0,10.008044099900872,122,1
25,6563.jpg,negative,baseline,1.0,9.0,10.003631500061601,122,1
26,9220.jpg,negative,baseline,3.0,7.0,6.3635483998805285,122,1
27,7175.jpg,neutral,baseline,4.0,5.0,4.730469500180334,122,1
28,7211.jpg,neutral,baseline,4.0,5.0,10.007029000204057,122,1
29,7020.jpg,neutral,baseline,0.0,0.0,10.004919100087136,122,1
30,9414.jpg,negative,baseline,1.0,9.0,10.007257800083607,122,1
31,9322.jpg,negative,baseline,2.0,8.0,10.007334199734032,122,1
32,9040.jpg,negative,baseline,1.0,9.0,10.001204600092024,122,1
33,5825.jpg,positive,baseline,7.0,2.0,10.0082195000723,122,1
34,7077.jpg,neutral,baseline,4.0,5.0,10.002285899594426,122,1
35,7186.jpg,neutral,baseline,5.0,5.0,10.002266599796712,122,1
36,8190.jpg,positive,baseline,4.0,4.0,10.000419800169766,122,1
37,6570.jpg,negative,baseline,2.0,6.0,10.002784699667245,122,1
38,9910.jpg,negative,baseline,1.0,7.0,7.451526899822056,122,1
39,7150.jpg,neutral,baseline,4.0,4.0,4.119959999807179,122,1
40,7287.jpg,neutral,baseline,4.0,6.0,1.9991549998521805,122,1
41,8170.jpg,positive,baseline,5.0,4.0,4.206689499784261,122,1
42,5780.jpg,positive,baseline,8.0,2.0,4.278023600112647,122,1
43,7025.jpg,neutral,baseline,4.0,6.0,5.627416200004518,122,1
44,6520.jpg,negative,baseline,1.0,8.0,7.303805199917406,122,1
45,9254.jpg,negative,baseline,1.0,9.0,7.759717500302941,122,1
46,5700.jpg,positive,baseline,7.0,4.0,3.6602627001702785,122,1
47,8420.jpg,positive,baseline,5.0,5.0,2.786426099948585,122,1
48,9140.jpg,negative,baseline,2.0,7.0,3.025658800266683,122,1
49,2550.jpg,positive,baseline,5.0,7.0,5.934081099927425,122,1
50,8496.jpg,positive,baseline,5.0,6.0,5.877249799668789,122,1
51,7270.jpg,positive,baseline,5.0,5.0,5.206670199986547,122,1
52,8501.jpg,positive,baseline,4.0,7.0,5.613214800134301,122,1
53,5600.jpg,positive,baseline,7.0,3.0,4.287548500113189,122,1
54,9901.jpg,negative,baseline,2.0,7.0,8.258824700023979,122,1
55,5831.jpg,positive,baseline,8.0,2.0,4.742564100306481,122,1
56,9571.jpg,negative,baseline,1.0,9.0,4.760303599759936,122,1
57,5833.jpg,positive,baseline,7.0,4.0,6.596803300082684,122,1
58,7950.jpg,neutral,baseline,5.0,5.0,3.816150000318885,122,1
59,9560.jpg,negative,baseline,3.0,6.0,4.121287400368601,122,1
0,6520.jpg,negative,regulation,3.0,7.0,10.002621300052851,122,1
1,9140.jpg,negative,regulation,3.0,7.0,7.154767400119454,122,1
2,9910.jpg,negative,regulation,3.0,7.0,4.521502600051463,122,1
3,9220.jpg,negative,regulation,4.0,6.0,4.75642229989171,122,1
4,9921.jpg,negative,regulation,2.0,7.0,3.9129484998993576,122,1
5,6560.jpg,negative,regulation,2.0,8.0,3.1972364000976086,122,1
6,6563.jpg,negative,regulation,3.0,7.0,3.9901667996309698,122,1
7,9560.jpg,negative,regulation,4.0,6.0,3.2728105997666717,122,1
8,9571.jpg,negative,regulation,3.0,7.0,3.0146392001770437,122,1
9,6540.jpg,negative,regulation,2.0,8.0,10.001631199847907,122,1
10,9413.jpg,negative,regulation,3.0,7.0,4.207643900066614,122,1
11,9414.jpg,negative,regulation,2.0,7.0,5.234221699647605,122,1
12,9940.jpg,negative,regulation,4.0,6.0,1.933493799995631,122,1
13,6570.jpg,negative,regulation,3.0,6.0,3.8329564998857677,122,1
14,9322.jpg,negative,regulation,4.0,7.0,3.3193043996579945,122,1
15,9800.jpg,negative,regulation,4.0,6.0,5.030293500050902,122,1
16,9901.jpg,negative,regulation,3.0,7.0,7.495713300071657,122,1
17,9421.jpg,negative,regulation,3.0,7.0,2.698637300170958,122,1
18,9254.jpg,negative,regulation,2.0,7.0,3.073632199782878,122,1
19,9040.jpg,negative,regulation,2.0,8.0,3.7763899001292884,122,1
