trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,7017.jpg,neutral,baseline,5.0,1.0,3.1241542000789195,110,2
1,3180.jpg,negative,baseline,3.0,7.0,4.314635399961844,110,2
2,2340.jpg,positive,baseline,5.0,2.0,3.68467910005711,110,2
3,6350.jpg,negative,baseline,5.0,3.0,4.517919400008395,110,2
4,3301.jpg,negative,baseline,4.0,3.0,5.3966772998683155,110,2
5,2050.jpg,positive,baseline,6.0,4.0,4.594768200069666,110,2
6,1440.jpg,positive,baseline,5.0,4.0,4.5232643999625,110,2
7,7006.jpg,neutral,baseline,5.0,4.0,10.001442299922928,110,2
8,2332.jpg,positive,baseline,5.0,4.0,7.922507700044662,110,2
9,2209.jpg,positive,baseline,5.0,3.0,5.188485600054264,110,2
10,6360.jpg,negative,baseline,4.0,5.0,4.312617799965665,110,2
11,2570.jpg,neutral,baseline,5.0,2.0,4.908412399934605,110,2
12,2154.jpg,positive,baseline,5.0,3.0,3.343667200068012,110,2
13,2393.jpg,neutral,baseline,5.0,3.0,4.708603899925947,110,2
14,7003.jpg,neutral,baseline,5.0,2.0,5.763019900070503,110,2
15,1750.jpg,positive,baseline,5.0,3.0,5.010004099924117,110,2
16,2530.jpg,positive,baseline,5.0,3.0,4.113796399906278,110,2
17,6313.jpg,negative,baseline,4.0,5.0,4.183412899961695,110,2
18,7000.jpg,neutral,baseline,5.0,2.0,3.9462447999976575,110,2
19,2150.jpg,positive,baseline,5.0,3.0,4.3861422999762,110,2
20,1610.jpg,positive,baseline,5.0,1.0,3.2927966001443565,110,2
21,2800.jpg,negative,baseline,5.0,4.0,2.7832144000567496,110,2
22,7018.jpg,neutral,baseline,5.0,1.0,3.486225200118497,110,2
23,2101.jpg,neutral,baseline,5.0,3.0,3.1467458999250084,110,2
24,2311.jpg,positive,baseline,6.0,4.0,3.508284500101581,110,2
25,7012.jpg,neutral,baseline,5.0,1.0,3.3580183999147266,110,2
26,5510.jpg,neutral,baseline,5.0,1.0,3.3422278000507504,110,2
27,2200.jpg,neutral,baseline,5.0,3.0,3.2593284999020398,110,2
28,3030.jpg,negative,baseline,2.0,8.0,6.549986399943009,110,2
29,3101.jpg,negative,baseline,3.0,6.0,7.1730599999427795,110,2
30,2091.jpg,positive,baseline,6.0,3.0,3.9771708000916988,110,2
31,3225.jpg,negative,baseline,5.0,3.0,3.446189200039953,110,2
32,2411.jpg,neutral,baseline,6.0,3.0,5.677900299895555,110,2
33,3005.1.jpg,negative,baseline,4.0,7.0,3.9817858999595046,110,2
34,1460.jpg,positive,baseline,6.0,6.0,4.898439900018275,110,2
35,1441.jpg,positive,baseline,7.0,4.0,7.845463099889457,110,2
36,5532.jpg,neutral,baseline,6.0,4.0,4.76230140007101,110,2
37,3103.jpg,negative,baseline,2.0,8.0,7.406362599926069,110,2
38,3230.jpg,negative,baseline,5.0,3.0,5.494597399840131,110,2
39,3530.jpg,negative,baseline,4.0,4.0,3.587260999949649,110,2
40,3195.jpg,negative,baseline,4.0,4.0,3.672462800052017,110,2
41,2058.jpg,positive,baseline,6.0,4.0,3.6927596000023186,110,2
42,2347.jpg,positive,baseline,7.0,5.0,4.832681900123134,110,2
43,2840.jpg,neutral,baseline,7.0,6.0,3.478575099958107,110,2
44,2749.jpg,neutral,baseline,6.0,3.0,3.148315800121054,110,2
45,1920.jpg,positive,baseline,7.0,3.0,3.058620300143957,110,2
46,3350.jpg,negative,baseline,5.0,4.0,2.992209499934688,110,2
47,2540.jpg,positive,baseline,5.0,2.0,2.9902834000531584,110,2
48,1710.jpg,positive,baseline,7.0,6.0,5.437289799796417,110,2
49,7002.jpg,neutral,baseline,5.0,1.0,3.1575237999204546,110,2
50,6212.jpg,negative,baseline,5.0,5.0,10.001428599935025,110,2
51,7009.jpg,neutral,baseline,5.0,2.0,4.359969800105318,110,2
52,7004.jpg,neutral,baseline,5.0,2.0,3.153748800046742,110,2
53,5920.jpg,neutral,baseline,5.0,2.0,6.582926100119948,110,2
54,2377.jpg,neutral,baseline,6.0,4.0,4.818448799895123,110,2
55,2205.jpg,negative,baseline,4.0,4.0,4.52312480006367,110,2
56,2360.jpg,positive,baseline,5.0,5.0,4.044250700157136,110,2
57,2095.jpg,negative,baseline,4.0,6.0,3.615611999994144,110,2
58,2703.jpg,negative,baseline,5.0,4.0,3.6764442999847233,110,2
59,3500.jpg,negative,baseline,5.0,4.0,3.620351100107655,110,2
0,3225.jpg,negative,regulation,3.0,6.0,4.400547500001267,110,2
1,3005.1.jpg,negative,regulation,3.0,7.0,3.729707600083202,110,2
2,3350.jpg,negative,regulation,5.0,4.0,5.273298799991608,110,2
3,3230.jpg,negative,regulation,5.0,4.0,3.885567700024694,110,2
4,3195.jpg,negative,regulation,5.0,3.0,4.964451699983329,110,2
5,2095.jpg,negative,regulation,5.0,4.0,3.766196700045839,110,2
6,2703.jpg,negative,regulation,5.0,4.0,5.384345500031486,110,2
7,3530.jpg,negative,regulation,5.0,3.0,3.883305399911478,110,2
8,3180.jpg,negative,regulation,5.0,2.0,3.0581608000211418,110,2
9,6350.jpg,negative,regulation,5.0,3.0,2.9508294998668134,110,2
10,3101.jpg,negative,regulation,3.0,3.0,4.1237526999320835,110,2
11,3500.jpg,negative,regulation,5.0,3.0,4.033599700080231,110,2
12,3301.jpg,negative,regulation,5.0,3.0,5.398985499981791,110,2
13,2800.jpg,negative,regulation,5.0,3.0,3.7760755999479443,110,2
14,6212.jpg,negative,regulation,5.0,2.0,4.170620999997482,110,2
15,3103.jpg,negative,regulation,3.0,3.0,3.0715927998535335,110,2
16,2205.jpg,negative,regulation,3.0,3.0,3.933612799970433,110,2
17,6313.jpg,negative,regulation,5.0,3.0,3.02496420009993,110,2
18,6360.jpg,negative,regulation,5.0,3.0,3.9086349001154304,110,2
19,3030.jpg,negative,regulation,4.0,4.0,3.016267699887976,110,2
