trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,8370.jpg,positive,baseline,3.0,3.0,6.40932089999842,12,1
1,7037.jpg,neutral,baseline,5.0,5.0,8.171603499999037,12,1
2,7179.jpg,neutral,baseline,5.0,5.0,3.153809600000386,12,1
3,7050.jpg,neutral,baseline,5.0,6.0,3.240928299999723,12,1
4,6563.jpg,negative,baseline,3.0,4.0,4.95152810000036,12,1
5,7484.jpg,neutral,baseline,7.0,6.0,4.072027300000627,12,1
6,7186.jpg,neutral,baseline,6.0,2.0,8.661088400000153,12,1
7,7640.jpg,neutral,baseline,2.0,7.0,4.46530359999997,12,1
8,7025.jpg,neutral,baseline,6.0,6.0,10.006876699999339,12,1
9,6540.jpg,negative,baseline,2.0,8.0,3.843992000000071,12,1
10,9910.jpg,negative,baseline,1.0,8.0,3.606458300000668,12,1
11,7161.jpg,neutral,baseline,3.0,4.0,4.766927700000451,12,1
12,9414.jpg,negative,baseline,1.0,9.0,3.9271671999995306,12,1
13,9940.jpg,negative,baseline,1.0,9.0,4.029732699998931,12,1
14,9413.jpg,negative,baseline,1.0,9.0,2.884576199998264,12,1
15,9140.jpg,negative,baseline,1.0,9.0,2.5487064000008104,12,1
16,2550.jpg,positive,baseline,7.0,7.0,2.5947998000010557,12,1
17,9254.jpg,negative,baseline,1.0,8.0,2.9558199000002787,12,1
18,8170.jpg,positive,baseline,7.0,7.0,2.439417300000059,12,1
19,7270.jpg,positive,baseline,8.0,8.0,2.4987635999987106,12,1
20,9220.jpg,negative,baseline,3.0,5.0,6.790637899999638,12,1
21,7035.jpg,neutral,baseline,5.0,5.0,3.290432100000544,12,1
22,5700.jpg,positive,baseline,5.0,2.0,6.107002500000817,12,1
23,8010.jpg,neutral,baseline,3.0,4.0,5.090252500000133,12,1
24,8200.jpg,positive,baseline,7.0,9.0,2.7273311000008107,12,1
25,7077.jpg,neutral,baseline,3.0,5.0,3.2976657999988674,12,1
26,7247.jpg,neutral,baseline,3.0,3.0,7.962268599998424,12,1
27,5825.jpg,positive,baseline,7.0,9.0,6.394231600001149,12,1
28,5833.jpg,positive,baseline,8.0,9.0,2.8648401999998896,12,1
29,9571.jpg,negative,baseline,2.0,8.0,2.809566600000835,12,1
30,5600.jpg,positive,baseline,7.0,2.0,2.7643076999993355,12,1
31,9040.jpg,negative,baseline,2.0,7.0,4.108500499998627,12,1
32,8420.jpg,positive,baseline,8.0,7.0,3.0447868999999628,12,1
33,7020.jpg,neutral,baseline,5.0,3.0,6.039614100000108,12,1
34,7150.jpg,neutral,baseline,6.0,2.0,2.8075115000010555,12,1
35,7950.jpg,neutral,baseline,7.0,2.0,3.4468210999984876,12,1
36,9800.jpg,negative,baseline,2.0,5.0,3.8751413999998476,12,1
37,9921.jpg,negative,baseline,1.0,8.0,2.507352799999353,12,1
38,6560.jpg,negative,baseline,1.0,8.0,4.434249199999613,12,1
39,8496.jpg,positive,baseline,8.0,7.0,2.233712299999752,12,1
40,7211.jpg,neutral,baseline,7.0,3.0,4.689606199999616,12,1
41,5830.jpg,positive,baseline,8.0,1.0,6.341665299998567,12,1
42,9560.jpg,negative,baseline,1.0,8.0,1.9530180000001565,12,1
43,6520.jpg,negative,baseline,1.0,9.0,2.5240959000002476,12,1
44,5210.jpg,positive,baseline,9.0,7.0,3.344163199999457,12,1
45,6570.jpg,negative,baseline,3.0,8.0,2.0887891999991552,12,1
46,7502.jpg,positive,baseline,9.0,9.0,2.7178769999991346,12,1
47,8190.jpg,positive,baseline,8.0,2.0,2.5636986999998044,12,1
48,9210.jpg,neutral,baseline,7.0,2.0,7.204937500000597,12,1
49,5910.jpg,positive,baseline,9.0,1.0,1.8053586000005453,12,1
50,5780.jpg,positive,baseline,9.0,1.0,2.7433161000008113,12,1
