trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,1920.jpg,positive,baseline,8.0,7.0,4.584456300000056,30,2
1,1441.jpg,positive,baseline,9.0,9.0,1.8658416000002944,30,2
2,2570.jpg,neutral,baseline,3.0,2.0,3.2346019000001434,30,2
3,2749.jpg,neutral,baseline,4.0,2.0,6.08437559999993,30,2
4,2311.jpg,positive,baseline,7.0,6.0,2.3796517000000676,30,2
5,7012.jpg,neutral,baseline,3.0,1.0,1.7888566999999966,30,2
6,2840.jpg,neutral,baseline,4.0,1.0,1.7032737999998062,30,2
7,7006.jpg,neutral,baseline,6.0,2.0,1.713878200000181,30,2
8,1710.jpg,positive,baseline,8.0,7.0,1.4150357000003169,30,2
9,2091.jpg,positive,baseline,8.0,9.0,3.7639913000002707,30,2
10,2347.jpg,positive,baseline,9.0,9.0,1.7951627999996163,30,2
11,1610.jpg,positive,baseline,8.0,7.0,3.057235700000092,30,2
12,3195.jpg,negative,baseline,1.0,9.0,2.226466900000105,30,2
13,3005.1.jpg,negative,baseline,1.0,9.0,1.9195268999997097,30,2
14,6212.jpg,negative,baseline,2.0,8.0,3.401796600000125,30,2
15,6360.jpg,negative,baseline,3.0,6.0,1.8295967999997629,30,2
16,3500.jpg,negative,baseline,1.0,9.0,1.604841100000158,30,2
17,2154.jpg,positive,baseline,8.0,7.0,2.0790886999998293,30,2
18,2393.jpg,neutral,baseline,4.0,3.0,2.5711850999996386,30,2
19,3101.jpg,negative,baseline,1.0,7.0,2.367301999999654,30,2
20,3350.jpg,negative,baseline,1.0,8.0,1.595488800000112,30,2
21,3225.jpg,negative,baseline,1.0,8.0,2.6243861999996625,30,2
22,2360.jpg,positive,baseline,8.0,9.0,7.202182699999867,30,2
23,2332.jpg,positive,baseline,9.0,9.0,5.452202200000102,30,2
24,2411.jpg,neutral,baseline,2.0,7.0,1.9412726000000475,30,2
25,3103.jpg,negative,baseline,1.0,8.0,1.7917379000000437,30,2
26,2095.jpg,negative,baseline,1.0,9.0,5.065862299999935,30,2
27,3301.jpg,negative,baseline,2.0,8.0,3.1972106000002896,30,2
28,5532.jpg,neutral,baseline,3.0,6.0,3.098828499999854,30,2
29,2377.jpg,neutral,baseline,7.0,6.0,3.298920199999884,30,2
30,2540.jpg,positive,baseline,9.0,9.0,5.804719499999919,30,2
31,7018.jpg,neutral,baseline,4.0,3.0,4.553544400000192,30,2
32,2058.jpg,positive,baseline,8.0,7.0,1.9851626999998189,30,2
33,2205.jpg,negative,baseline,2.0,8.0,2.5859528000000864,30,2
34,1750.jpg,positive,baseline,8.0,8.0,6.723628100000042,30,2
35,3180.jpg,negative,baseline,1.0,9.0,1.6791873000001942,30,2
36,3230.jpg,negative,baseline,2.0,6.0,2.750892600000043,30,2
37,2050.jpg,positive,baseline,1.0,8.0,2.414156500000445,30,2
38,2703.jpg,negative,baseline,3.0,7.0,3.4027963999997155,30,2
39,1440.jpg,positive,baseline,2.0,7.0,3.2120922999997674,30,2
40,2200.jpg,neutral,baseline,3.0,8.0,2.616193800000019,30,2
41,3530.jpg,negative,baseline,2.0,7.0,2.948439700000108,30,2
42,6313.jpg,negative,baseline,2.0,9.0,2.088563499999964,30,2
