trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,2050.jpg,positive,baseline,5.0,3.0,10.004868900010479,19,1
1,6360.jpg,negative,baseline,3.0,7.0,9.669507200000226,19,1
2,2095.jpg,negative,baseline,1.0,8.0,8.046866999997292,19,1
3,2749.jpg,neutral,baseline,5.0,2.0,8.853269200000796,19,1
4,6212.jpg,negative,baseline,2.0,7.0,6.037185199995292,19,1
5,7012.jpg,neutral,baseline,5.0,5.0,6.063680899998872,19,1
6,3301.jpg,negative,baseline,2.0,5.0,6.658815100003267,19,1
7,3103.jpg,negative,baseline,1.0,9.0,5.411027600013767,19,1
8,2332.jpg,positive,baseline,7.0,7.0,5.984519300007378,19,1
9,7018.jpg,neutral,baseline,4.0,6.0,9.536955400006264,19,1
10,3225.jpg,negative,baseline,2.0,7.0,3.9291537999961292,19,1
11,6313.jpg,negative,baseline,5.0,5.0,6.926518100008252,19,1
12,5510.jpg,neutral,baseline,0.0,0.0,10.000415400005295,19,1
13,2360.jpg,positive,baseline,7.0,7.0,5.695126199992956,19,1
14,2091.jpg,positive,baseline,9.0,8.0,2.8338938999950187,19,1
15,2530.jpg,positive,baseline,8.0,7.0,3.260228900006041,19,1
16,1610.jpg,positive,baseline,7.0,5.0,5.45732549999957,19,1
17,2570.jpg,neutral,baseline,5.0,5.0,10.002935399999842,19,1
18,1440.jpg,positive,baseline,8.0,8.0,7.141509099994437,19,1
19,7009.jpg,neutral,baseline,5.0,5.0,4.172412399988389,19,1
20,2703.jpg,negative,baseline,7.0,7.0,7.529288700010511,19,1
21,1441.jpg,positive,baseline,9.0,7.0,7.004388200002722,19,1
22,3195.jpg,negative,baseline,2.0,8.0,4.288100800011307,19,1
23,7003.jpg,neutral,baseline,5.0,5.0,2.3487901000044076,19,1
24,2209.jpg,positive,baseline,8.0,6.0,4.115312599999015,19,1
25,2150.jpg,positive,baseline,7.0,5.0,5.967994099992211,19,1
26,7000.jpg,neutral,baseline,5.0,3.0,6.683857700001681,19,1
27,2340.jpg,positive,baseline,8.0,8.0,3.4680265999922995,19,1
28,2840.jpg,neutral,baseline,5.0,3.0,4.168174299993552,19,1
29,7002.jpg,neutral,baseline,5.0,2.0,4.7584625000017695,19,1
30,3350.jpg,negative,baseline,2.0,5.0,8.218510000006063,19,1
31,2377.jpg,neutral,baseline,5.0,6.0,3.0323183000000427,19,1
32,2540.jpg,positive,baseline,6.0,4.0,2.340823200007435,19,1
33,2800.jpg,negative,baseline,3.0,6.0,6.094037600007141,19,1
34,3030.jpg,negative,baseline,2.0,9.0,3.312680500006536,19,1
35,7004.jpg,neutral,baseline,5.0,3.0,5.041616899994551,19,1
36,2200.jpg,neutral,baseline,5.0,3.0,4.24516949999088,19,1
37,7017.jpg,neutral,baseline,5.0,1.0,2.596259199999622,19,1
38,5920.jpg,neutral,baseline,5.0,3.0,2.8371765999909258,19,1
39,2154.jpg,positive,baseline,7.0,5.0,7.4130383000010625,19,1
40,2411.jpg,neutral,baseline,3.0,5.0,2.3214270000025863,19,1
41,2347.jpg,positive,baseline,6.0,3.0,4.389059399996768,19,1
42,3530.jpg,negative,baseline,2.0,8.0,6.338582599986694,19,1
43,5532.jpg,neutral,baseline,1.0,8.0,4.1042069000104675,19,1
44,2058.jpg,positive,baseline,5.0,3.0,3.5638675000082003,19,1
45,6350.jpg,negative,baseline,5.0,5.0,3.524333800000022,19,1
46,7006.jpg,neutral,baseline,5.0,5.0,2.758310299992445,19,1
47,1710.jpg,positive,baseline,8.0,3.0,8.013480100009474,19,1
48,3101.jpg,negative,baseline,2.0,2.0,3.658151200012071,19,1
49,3230.jpg,negative,baseline,2.0,2.0,3.402703500003554,19,1
50,2311.jpg,positive,baseline,7.0,3.0,3.8241990999958944,19,1
51,1750.jpg,positive,baseline,7.0,4.0,4.418338200004655,19,1
52,2205.jpg,negative,baseline,3.0,6.0,3.199242899994715,19,1
53,3180.jpg,negative,baseline,2.0,8.0,4.922403399992618,19,1
54,1460.jpg,positive,baseline,5.0,5.0,3.176665300008608,19,1
55,3500.jpg,negative,baseline,3.0,3.0,8.85851960000582,19,1
56,3005.1.jpg,negative,baseline,2.0,7.0,4.52328700000362,19,1
57,2393.jpg,neutral,baseline,5.0,2.0,2.628285300001153,19,1
58,2101.jpg,neutral,baseline,2.0,7.0,6.46391420000873,19,1
59,1920.jpg,positive,baseline,5.0,6.0,3.599179600001662,19,1
0,6313.jpg,negative,regulation,4.0,0.0,10.003359200010891,19,1
1,3301.jpg,negative,regulation,2.0,7.0,5.851001899995026,19,1
2,3230.jpg,negative,regulation,2.0,7.0,4.514699999999721,19,1
3,2800.jpg,negative,regulation,2.0,7.0,2.8324626999965403,19,1
4,6350.jpg,negative,regulation,3.0,7.0,2.7638700000097742,19,1
5,3500.jpg,negative,regulation,2.0,7.0,2.4078989999979967,19,1
6,6360.jpg,negative,regulation,2.0,7.0,4.8407970999978716,19,1
7,2095.jpg,negative,regulation,1.0,9.0,3.384625299993786,19,1
8,3103.jpg,negative,regulation,1.0,9.0,2.6789981000038097,19,1
9,6212.jpg,negative,regulation,2.0,7.0,4.500515200008522,19,1
10,3530.jpg,negative,regulation,2.0,7.0,2.8699599000101443,19,1
11,3005.1.jpg,negative,regulation,2.0,8.0,2.2774432999867713,19,1
12,3195.jpg,negative,regulation,2.0,7.0,2.3086372000107076,19,1
13,2205.jpg,negative,regulation,1.0,8.0,4.684355499994126,19,1
14,3030.jpg,negative,regulation,2.0,7.0,2.9007414000079734,19,1
15,3350.jpg,negative,regulation,2.0,7.0,4.164217300000018,19,1
16,2703.jpg,negative,regulation,2.0,8.0,3.3909753000043565,19,1
17,3180.jpg,negative,regulation,1.0,6.0,3.5586920000059763,19,1
18,3225.jpg,negative,regulation,1.0,6.0,2.6993747999949846,19,1
19,3101.jpg,negative,regulation,1.0,5.0,2.6971193000063067,19,1
