trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,9910.jpg,negative,baseline,3.0,6.0,4.000272300000006,15,2
1,8420.jpg,positive,baseline,6.0,3.0,4.077886999999976,15,2
2,7175.jpg,neutral,baseline,5.0,1.0,5.540564099999983,15,2
3,5700.jpg,positive,baseline,5.0,1.0,3.8610682000000054,15,2
4,7211.jpg,neutral,baseline,5.0,1.0,2.6267507000000023,15,2
5,7640.jpg,neutral,baseline,3.0,8.0,3.2452619000000027,15,2
6,9571.jpg,negative,baseline,1.0,8.0,4.346575799999982,15,2
7,6570.jpg,negative,baseline,3.0,6.0,3.079756300000014,15,2
8,7025.jpg,neutral,baseline,5.0,1.0,3.5653070000000184,15,2
9,5780.jpg,positive,baseline,7.0,2.0,2.5956817,15,2
10,5833.jpg,positive,baseline,8.0,7.0,3.6339634000000274,15,2
11,9322.jpg,negative,baseline,2.0,7.0,3.4491237999999953,15,2
12,5210.jpg,positive,baseline,8.0,8.0,4.792918900000018,15,2
13,7247.jpg,neutral,baseline,5.0,2.0,2.0551028000000144,15,2
14,8010.jpg,neutral,baseline,5.0,1.0,3.393771700000002,15,2
15,5825.jpg,positive,baseline,8.0,7.0,2.6302339000000075,15,2
16,5910.jpg,positive,baseline,7.0,3.0,5.280659100000037,15,2
17,2550.jpg,positive,baseline,6.0,1.0,2.3892385999999988,15,2
18,6563.jpg,negative,baseline,4.0,2.0,2.446897299999989,15,2
19,7270.jpg,positive,baseline,5.0,1.0,1.747140600000023,15,2
20,9140.jpg,negative,baseline,2.0,6.0,2.702464299999974,15,2
21,8496.jpg,positive,baseline,7.0,2.0,3.5374421999999868,15,2
22,8170.jpg,positive,baseline,7.0,2.0,3.7281070000000227,15,2
23,9560.jpg,negative,baseline,4.0,4.0,4.368136400000026,15,2
24,9210.jpg,neutral,baseline,5.0,1.0,2.9535233999999946,15,2
25,8370.jpg,positive,baseline,6.0,3.0,2.521726900000033,15,2
26,5760.jpg,positive,baseline,7.0,2.0,4.507779200000016,15,2
27,6520.jpg,negative,baseline,2.0,7.0,3.479284699999994,15,2
28,7502.jpg,positive,baseline,8.0,8.0,2.4764902999999663,15,2
29,9940.jpg,negative,baseline,1.0,9.0,2.723760900000002,15,2
30,9220.jpg,negative,baseline,3.0,7.0,5.562689400000011,15,2
31,7041.jpg,neutral,baseline,5.0,1.0,2.576461600000016,15,2
32,9800.jpg,negative,baseline,4.0,3.0,2.6735916999999745,15,2
33,9421.jpg,negative,baseline,3.0,7.0,5.89351640000001,15,2
34,7020.jpg,neutral,baseline,5.0,1.0,2.3216014999999857,15,2
35,9040.jpg,negative,baseline,2.0,8.0,3.5701619000000164,15,2
36,8200.jpg,positive,baseline,6.0,2.0,3.2715761000000043,15,2
37,5600.jpg,positive,baseline,6.0,2.0,2.3083098000000177,15,2
38,6540.jpg,negative,baseline,3.0,6.0,6.11340899999999,15,2
39,7179.jpg,neutral,baseline,5.0,1.0,2.558592900000008,15,2
40,7287.jpg,neutral,baseline,5.0,1.0,4.949078900000018,15,2
41,9254.jpg,negative,baseline,2.0,8.0,2.8083453999999506,15,2
42,9414.jpg,negative,baseline,2.0,6.0,2.0846745000000055,15,2
43,9413.jpg,negative,baseline,2.0,7.0,1.8390704999999912,15,2
44,6560.jpg,negative,baseline,2.0,7.0,2.759015999999974,15,2
45,7077.jpg,neutral,baseline,5.0,1.0,3.3606795000000034,15,2
46,9921.jpg,negative,baseline,2.0,7.0,2.9890526000000364,15,2
47,7037.jpg,neutral,baseline,5.0,1.0,2.9903412000000458,15,2
48,7150.jpg,neutral,baseline,5.0,1.0,1.7346339999999145,15,2
49,7484.jpg,neutral,baseline,5.0,1.0,2.007444899999996,15,2
50,8501.jpg,positive,baseline,8.0,8.0,2.5640783000000056,15,2
51,5830.jpg,positive,baseline,6.0,1.0,2.720746800000029,15,2
52,7035.jpg,neutral,baseline,5.0,1.0,1.9011960999999928,15,2
53,7186.jpg,neutral,baseline,5.0,1.0,1.562134599999922,15,2
54,7161.jpg,neutral,baseline,5.0,1.0,2.1978656,15,2
55,8190.jpg,positive,baseline,4.0,8.0,2.979951200000073,15,2
56,7950.jpg,neutral,baseline,5.0,1.0,2.09489659999997,15,2
57,9901.jpg,negative,baseline,3.0,7.0,3.1556185000000596,15,2
58,5831.jpg,positive,baseline,5.0,2.0,1.9288869999999179,15,2
