trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,3230.jpg,negative,baseline,1.0,7.0,4.667750099906698,106,2
1,3101.jpg,negative,baseline,1.0,9.0,2.8062823000364006,106,2
2,3301.jpg,negative,baseline,1.0,8.0,2.23516510007903,106,2
3,7004.jpg,neutral,baseline,5.0,2.0,6.597970000002533,106,2
4,3103.jpg,negative,baseline,1.0,8.0,2.99234539992176,106,2
5,7000.jpg,neutral,baseline,5.0,3.0,2.6360800999682397,106,2
6,2154.jpg,positive,baseline,7.0,5.0,4.032539299922064,106,2
7,1750.jpg,positive,baseline,7.0,3.0,3.932077599922195,106,2
8,1440.jpg,positive,baseline,6.0,4.0,4.191664900165051,106,2
9,2360.jpg,positive,baseline,9.0,2.0,3.588713200064376,106,2
10,3005.1.jpg,negative,baseline,1.0,9.0,1.9666803001891822,106,2
11,2311.jpg,positive,baseline,7.0,5.0,3.303639799822122,106,2
12,3530.jpg,negative,baseline,1.0,9.0,3.09101440012455,106,2
13,7017.jpg,neutral,baseline,5.0,3.0,3.3898966999258846,106,2
14,2091.jpg,positive,baseline,8.0,8.0,4.1180151998996735,106,2
15,1710.jpg,positive,baseline,9.0,8.0,1.833315199939534,106,2
16,2058.jpg,positive,baseline,6.0,6.0,2.5320823001675308,106,2
17,2332.jpg,positive,baseline,7.0,6.0,2.5486902999691665,106,2
18,2101.jpg,neutral,baseline,3.0,6.0,4.251292899949476,106,2
19,2540.jpg,positive,baseline,7.0,3.0,4.020320799900219,106,2
20,1460.jpg,positive,baseline,9.0,7.0,2.586211800109595,106,2
21,5920.jpg,neutral,baseline,5.0,8.0,2.2447096998803318,106,2
22,7003.jpg,neutral,baseline,5.0,3.0,5.899956899927929,106,2
23,2530.jpg,positive,baseline,8.0,7.0,3.869905399857089,106,2
24,2377.jpg,neutral,baseline,7.0,6.0,4.5948439000640064,106,2
25,2050.jpg,positive,baseline,2.0,8.0,2.7861619000323117,106,2
26,2411.jpg,neutral,baseline,6.0,5.0,4.77563689998351,106,2
27,3030.jpg,negative,baseline,1.0,9.0,3.647278100019321,106,2
28,2095.jpg,negative,baseline,1.0,9.0,1.9040487001184374,106,2
29,7006.jpg,neutral,baseline,5.0,6.0,5.19332389999181,106,2
30,2347.jpg,positive,baseline,9.0,8.0,3.850465300027281,106,2
31,6360.jpg,negative,baseline,4.0,6.0,3.485864199930802,106,2
32,2800.jpg,negative,baseline,1.0,9.0,2.6798544998746365,106,2
33,1441.jpg,positive,baseline,8.0,6.0,4.5318692999426275,106,2
34,3350.jpg,negative,baseline,1.0,9.0,2.2314795998390764,106,2
35,2340.jpg,positive,baseline,8.0,7.0,2.72231990005821,106,2
36,2209.jpg,positive,baseline,9.0,8.0,4.5807036000769585,106,2
37,2150.jpg,positive,baseline,8.0,7.0,2.3296495999675244,106,2
38,1920.jpg,positive,baseline,6.0,6.0,1.9183685001917183,106,2
39,2703.jpg,negative,baseline,2.0,7.0,2.3733465999830514,106,2
40,2200.jpg,neutral,baseline,5.0,6.0,3.869072699919343,106,2
41,6350.jpg,negative,baseline,1.0,9.0,2.5117529002018273,106,2
42,3500.jpg,negative,baseline,2.0,8.0,2.601489699911326,106,2
43,3195.jpg,negative,baseline,1.0,9.0,2.742638299940154,106,2
44,1610.jpg,positive,baseline,5.0,4.0,3.3002076998818666,106,2
45,6313.jpg,negative,baseline,1.0,9.0,2.4125787999946624,106,2
46,7009.jpg,neutral,baseline,5.0,4.0,3.007197700208053,106,2
47,7002.jpg,neutral,baseline,5.0,4.0,2.004153899848461,106,2
48,2393.jpg,neutral,baseline,5.0,3.0,2.9116633001249284,106,2
49,3225.jpg,negative,baseline,1.0,9.0,2.3751121000386775,106,2
50,7018.jpg,neutral,baseline,4.0,7.0,2.6079855000134557,106,2
51,6212.jpg,negative,baseline,1.0,8.0,3.3606224001850933,106,2
52,5510.jpg,neutral,baseline,5.0,4.0,3.6431705001741648,106,2
53,2840.jpg,neutral,baseline,7.0,6.0,2.392984400037676,106,2
54,7012.jpg,neutral,baseline,6.0,4.0,4.028205099981278,106,2
55,3180.jpg,negative,baseline,3.0,7.0,2.7842858999501914,106,2
56,5532.jpg,neutral,baseline,3.0,6.0,2.87594179995358,106,2
57,2570.jpg,neutral,baseline,4.0,5.0,3.1473655998706818,106,2
58,2749.jpg,neutral,baseline,4.0,4.0,6.709902999922633,106,2
59,2205.jpg,negative,baseline,3.0,8.0,4.595988399814814,106,2
0,3350.jpg,negative,regulation,2.0,8.0,3.4941928000189364,106,2
1,3030.jpg,negative,regulation,1.0,9.0,1.8842641001101583,106,2
2,6350.jpg,negative,regulation,1.0,8.0,3.609404099872336,106,2
3,3530.jpg,negative,regulation,1.0,8.0,3.722697600023821,106,2
4,3005.1.jpg,negative,regulation,1.0,9.0,2.060355099849403,106,2
5,3195.jpg,negative,regulation,1.0,9.0,2.6135231000371277,106,2
6,2205.jpg,negative,regulation,3.0,8.0,3.025061000138521,106,2
7,2703.jpg,negative,regulation,1.0,8.0,4.15102449990809,106,2
8,3301.jpg,negative,regulation,2.0,9.0,2.332877199864015,106,2
9,2800.jpg,negative,regulation,1.0,9.0,2.4664074000902474,106,2
10,3500.jpg,negative,regulation,2.0,8.0,2.7459118999540806,106,2
11,2095.jpg,negative,regulation,1.0,8.0,2.8483450999483466,106,2
12,6313.jpg,negative,regulation,1.0,9.0,2.7665415999945253,106,2
13,3225.jpg,negative,regulation,1.0,9.0,1.890812500147149,106,2
14,3101.jpg,negative,regulation,1.0,9.0,1.7322140999604017,106,2
15,3103.jpg,negative,regulation,1.0,9.0,2.1675053001381457,106,2
16,6360.jpg,negative,regulation,1.0,8.0,3.834026399999857,106,2
17,3180.jpg,negative,regulation,2.0,7.0,4.317939599975944,106,2
18,3230.jpg,negative,regulation,2.0,7.0,2.440529199782759,106,2
19,6212.jpg,negative,regulation,1.0,9.0,1.6587078999727964,106,2
