trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,3301.jpg,negative,baseline,0.0,0.0,10.006257399999868,5,1
1,5920.jpg,neutral,baseline,3.0,6.0,9.286407399999916,5,1
2,2209.jpg,positive,baseline,7.0,5.0,10.003150900000037,5,1
3,6360.jpg,negative,baseline,1.0,8.0,10.001704100000097,5,1
4,2703.jpg,negative,baseline,2.0,6.0,10.00551170000017,5,1
5,2205.jpg,negative,baseline,1.0,4.0,6.111339699999917,5,1
6,2101.jpg,neutral,baseline,5.0,5.0,3.267004199999974,5,1
7,3195.jpg,negative,baseline,1.0,8.0,2.988597000000027,5,1
8,3103.jpg,negative,baseline,1.0,8.0,2.9897576000003028,5,1
9,7009.jpg,neutral,baseline,5.0,5.0,2.731646499999897,5,1
10,2095.jpg,negative,baseline,1.0,7.0,4.444401799999923,5,1
11,7003.jpg,neutral,baseline,5.0,5.0,3.295222399999602,5,1
12,7018.jpg,neutral,baseline,5.0,5.0,3.091859999999997,5,1
13,2340.jpg,positive,baseline,7.0,6.0,6.519609900000432,5,1
14,6313.jpg,negative,baseline,1.0,7.0,4.696493400000236,5,1
15,7017.jpg,neutral,baseline,5.0,5.0,2.811623900000086,5,1
16,3225.jpg,negative,baseline,1.0,9.0,3.5682980000001407,5,1
17,3530.jpg,negative,baseline,1.0,9.0,4.169358199999806,5,1
18,1610.jpg,positive,baseline,6.0,4.0,2.8828694999997424,5,1
19,2200.jpg,neutral,baseline,6.0,4.0,2.5009804999999687,5,1
20,2570.jpg,neutral,baseline,5.0,2.0,3.744214700000157,5,1
21,2050.jpg,positive,baseline,6.0,4.0,3.3003238000001147,5,1
22,2347.jpg,positive,baseline,7.0,6.0,3.4740892999998323,5,1
23,2311.jpg,positive,baseline,7.0,6.0,2.635428999999931,5,1
24,1920.jpg,positive,baseline,6.0,4.0,2.808364999999867,5,1
25,1710.jpg,positive,baseline,8.0,7.0,2.7508379999999306,5,1
26,2411.jpg,neutral,baseline,5.0,4.0,3.1477287999996406,5,1
27,2800.jpg,negative,baseline,2.0,6.0,3.056150400000206,5,1
28,7000.jpg,neutral,baseline,5.0,2.0,2.488027500000044,5,1
29,2377.jpg,neutral,baseline,6.0,5.0,2.2898840000002565,5,1
30,1460.jpg,positive,baseline,8.0,6.0,2.9500236000003497,5,1
31,2530.jpg,positive,baseline,6.0,4.0,3.404990699999871,5,1
32,6350.jpg,negative,baseline,2.0,7.0,4.143859300000258,5,1
33,7012.jpg,neutral,baseline,3.0,5.0,5.1479411000000255,5,1
34,2154.jpg,positive,baseline,6.0,5.0,2.9664222000001246,5,1
35,2091.jpg,positive,baseline,7.0,6.0,3.667645200000152,5,1
36,5532.jpg,neutral,baseline,5.0,3.0,3.926636099999996,5,1
37,2540.jpg,positive,baseline,7.0,5.0,2.962725599999885,5,1
38,3500.jpg,negative,baseline,2.0,6.0,3.9926156999999876,5,1
39,1750.jpg,positive,baseline,7.0,5.0,2.451576600000408,5,1
40,2749.jpg,neutral,baseline,5.0,3.0,3.2343517000003885,5,1
41,2150.jpg,positive,baseline,5.0,4.0,3.7196883999999955,5,1
42,1440.jpg,positive,baseline,6.0,3.0,2.535455700000057,5,1
43,3230.jpg,negative,baseline,1.0,6.0,4.134314800000084,5,1
44,7002.jpg,neutral,baseline,5.0,2.0,2.1310645999997178,5,1
45,2360.jpg,positive,baseline,7.0,5.0,3.2033071999999265,5,1
46,2393.jpg,neutral,baseline,5.0,2.0,4.290586600000097,5,1
