trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,7150.jpg,neutral,baseline,5.0,3.0,4.852001999999629,29,2
1,9560.jpg,negative,baseline,5.0,5.0,3.024457400009851,29,2
2,7050.jpg,neutral,baseline,5.0,3.0,2.5439053000009153,29,2
3,8420.jpg,positive,baseline,6.0,4.0,3.7063360000029206,29,2
4,8010.jpg,neutral,baseline,5.0,4.0,3.1145514999952866,29,2
5,6570.jpg,negative,baseline,5.0,4.0,2.158099799999036,29,2
6,9322.jpg,negative,baseline,3.0,6.0,2.1817238999938127,29,2
7,7161.jpg,neutral,baseline,5.0,4.0,3.4999322000076063,29,2
8,9421.jpg,negative,baseline,5.0,4.0,4.243715799995698,29,2
9,7247.jpg,neutral,baseline,4.0,5.0,2.364708900000551,29,2
10,9940.jpg,negative,baseline,5.0,4.0,2.5380532999988645,29,2
11,9220.jpg,negative,baseline,5.0,4.0,3.931110200006515,29,2
12,8170.jpg,positive,baseline,5.0,3.0,3.2799223999900278,29,2
13,6563.jpg,negative,baseline,4.0,5.0,6.6300219999975525,29,2
14,7035.jpg,neutral,baseline,5.0,3.0,5.4385373999975855,29,2
15,7077.jpg,neutral,baseline,4.0,5.0,3.6778752999962308,29,2
16,6540.jpg,negative,baseline,5.0,5.0,5.245243599987589,29,2
17,9800.jpg,negative,baseline,3.0,6.0,4.607572599998093,29,2
18,5830.jpg,positive,baseline,6.0,3.0,3.7463959000015166,29,2
19,7502.jpg,positive,baseline,7.0,4.0,3.2483100999961607,29,2
20,7484.jpg,neutral,baseline,3.0,6.0,2.3651574999967124,29,2
21,5210.jpg,positive,baseline,7.0,2.0,2.1493823999917367,29,2
22,7175.jpg,neutral,baseline,5.0,5.0,1.3382972999970661,29,2
23,7020.jpg,neutral,baseline,4.0,6.0,1.970034999991185,29,2
24,7037.jpg,neutral,baseline,4.0,4.0,2.396436299997731,29,2
25,5910.jpg,positive,baseline,6.0,3.0,1.8452487000031397,29,2
26,7025.jpg,neutral,baseline,5.0,4.0,2.3276476000028197,29,2
27,5825.jpg,positive,baseline,7.0,2.0,2.8477963999903295,29,2
28,6520.jpg,negative,baseline,3.0,6.0,2.616729099987424,29,2
29,9571.jpg,negative,baseline,4.0,5.0,2.8337284000008367,29,2
30,7179.jpg,neutral,baseline,4.0,6.0,3.840723600005731,29,2
31,9040.jpg,negative,baseline,3.0,6.0,3.653212999997777,29,2
32,7041.jpg,neutral,baseline,5.0,5.0,1.2602121000090847,29,2
33,9414.jpg,negative,baseline,4.0,5.0,1.834203400008846,29,2
34,8370.jpg,positive,baseline,6.0,6.0,2.484213699994143,29,2
35,7640.jpg,neutral,baseline,5.0,5.0,3.4631596999970498,29,2
36,7287.jpg,neutral,baseline,4.0,4.0,2.918702700000722,29,2
