trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,3225.jpg,negative,baseline,2.0,0.0,10.004577200000313,11,1
1,1440.jpg,positive,baseline,7.0,5.0,7.955663300000197,11,1
2,1710.jpg,positive,baseline,8.0,4.0,6.576774000000114,11,1
3,7000.jpg,neutral,baseline,5.0,3.0,7.413798200000201,11,1
4,2150.jpg,positive,baseline,5.0,3.0,5.693266600000243,11,1
5,2840.jpg,neutral,baseline,4.0,4.0,6.204435900000135,11,1
6,5510.jpg,neutral,baseline,4.0,3.0,4.9255558000004385,11,1
7,6212.jpg,negative,baseline,4.0,4.0,4.8146804999996675,11,1
8,5920.jpg,neutral,baseline,5.0,3.0,6.1719193999997515,11,1
9,3030.jpg,negative,baseline,3.0,6.0,5.100862799999959,11,1
10,7018.jpg,neutral,baseline,4.0,5.0,3.694314599999416,11,1
11,1920.jpg,positive,baseline,7.0,5.0,6.77822180000021,11,1
12,7012.jpg,neutral,baseline,5.0,2.0,5.508106100000077,11,1
13,2749.jpg,neutral,baseline,5.0,3.0,5.430591399999685,11,1
14,1441.jpg,positive,baseline,6.0,3.0,7.251032199999827,11,1
15,6350.jpg,negative,baseline,3.0,5.0,5.700796800000717,11,1
16,7003.jpg,neutral,baseline,5.0,2.0,5.9590250999999625,11,1
17,2311.jpg,positive,baseline,6.0,3.0,4.053118699999686,11,1
18,1750.jpg,positive,baseline,6.0,4.0,6.865672699999777,11,1
19,7002.jpg,neutral,baseline,5.0,2.0,5.321198800000275,11,1
20,3101.jpg,negative,baseline,3.0,6.0,8.61237119999987,11,1
21,2154.jpg,positive,baseline,6.0,3.0,8.238918500000182,11,1
22,2091.jpg,positive,baseline,7.0,6.0,6.552324299999782,11,1
23,7006.jpg,neutral,baseline,5.0,2.0,4.186027899999317,11,1
24,2340.jpg,positive,baseline,7.0,6.0,4.364177200000086,11,1
25,2800.jpg,negative,baseline,4.0,6.0,6.393589000000247,11,1
26,2530.jpg,positive,baseline,6.0,6.0,4.759629799999857,11,1
27,6313.jpg,negative,baseline,4.0,7.0,3.74743430000035,11,1
28,2209.jpg,positive,baseline,6.0,5.0,5.863469400000213,11,1
29,2703.jpg,negative,baseline,4.0,6.0,5.442520300000069,11,1
30,5532.jpg,neutral,baseline,5.0,4.0,4.912932700000056,11,1
31,3301.jpg,negative,baseline,3.0,7.0,6.949540000000525,11,1
32,2332.jpg,positive,baseline,6.0,6.0,3.598978900000475,11,1
33,3005.1.jpg,negative,baseline,4.0,7.0,5.748641000000134,11,1
34,3530.jpg,negative,baseline,4.0,6.0,5.151199799999631,11,1
35,7017.jpg,neutral,baseline,5.0,3.0,7.488117900000361,11,1
36,3180.jpg,negative,baseline,3.0,6.0,4.163858599999912,11,1
37,2360.jpg,positive,baseline,6.0,5.0,3.9135347000001275,11,1
38,2058.jpg,positive,baseline,5.0,3.0,4.454572899999221,11,1
39,2411.jpg,neutral,baseline,5.0,2.0,2.8359605000005104,11,1
40,2570.jpg,neutral,baseline,5.0,3.0,3.1899015999997573,11,1
41,2050.jpg,positive,baseline,6.0,5.0,5.954267700000855,11,1
42,3103.jpg,negative,baseline,4.0,7.0,8.977915200000098,11,1
