trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,7004.jpg,neutral,baseline,0.0,0.0,10.00722000002861,109,1
1,3350.jpg,negative,baseline,5.0,4.0,10.006099899997935,109,1
2,1460.jpg,positive,baseline,5.0,4.0,5.5334532000124454,109,1
3,2091.jpg,positive,baseline,7.0,3.0,8.555272599915043,109,1
4,7012.jpg,neutral,baseline,5.0,1.0,4.036923100007698,109,1
5,7017.jpg,neutral,baseline,5.0,3.0,6.157568000024185,109,1
6,2530.jpg,positive,baseline,6.0,2.0,3.3578826999291778,109,1
7,2347.jpg,positive,baseline,7.0,2.0,4.830811999971047,109,1
8,3101.jpg,negative,baseline,5.0,3.0,6.927153799915686,109,1
9,3005.1.jpg,negative,baseline,5.0,4.0,5.836927500087768,109,1
10,5920.jpg,neutral,baseline,5.0,3.0,7.3645475001540035,109,1
11,3230.jpg,negative,baseline,5.0,2.0,9.209764800034463,109,1
12,1610.jpg,positive,baseline,6.0,1.0,7.57537560001947,109,1
13,7009.jpg,neutral,baseline,5.0,1.0,4.194850199855864,109,1
14,2150.jpg,positive,baseline,4.0,1.0,3.8644464001990855,109,1
15,2205.jpg,negative,baseline,5.0,1.0,3.2911038999445736,109,1
16,7002.jpg,neutral,baseline,5.0,1.0,2.7934885998256505,109,1
17,2332.jpg,positive,baseline,5.0,1.0,3.9596196999773383,109,1
18,2703.jpg,negative,baseline,4.0,3.0,4.16274689999409,109,1
19,2209.jpg,positive,baseline,5.0,1.0,5.631230700062588,109,1
20,2393.jpg,neutral,baseline,5.0,1.0,2.893415999831632,109,1
21,3180.jpg,negative,baseline,5.0,1.0,2.225216999882832,109,1
22,6212.jpg,negative,baseline,5.0,1.0,2.6476851999759674,109,1
23,1440.jpg,positive,baseline,5.0,1.0,2.3210529000498354,109,1
24,3301.jpg,negative,baseline,4.0,2.0,3.6700742000248283,109,1
25,2540.jpg,positive,baseline,5.0,0.0,10.000739800045267,109,1
26,3030.jpg,negative,baseline,4.0,3.0,5.198044199962169,109,1
27,3103.jpg,negative,baseline,4.0,1.0,3.437167000025511,109,1
28,2800.jpg,negative,baseline,4.0,1.0,4.4870386000256985,109,1
29,3195.jpg,negative,baseline,4.0,2.0,5.186448400141671,109,1
30,7000.jpg,neutral,baseline,5.0,1.0,2.322550500044599,109,1
31,2200.jpg,neutral,baseline,4.0,2.0,3.4824094001669437,109,1
32,6313.jpg,negative,baseline,4.0,2.0,3.140384100144729,109,1
33,2058.jpg,positive,baseline,5.0,1.0,8.541088300058618,109,1
34,2050.jpg,positive,baseline,5.0,1.0,2.026124299969524,109,1
35,2340.jpg,positive,baseline,5.0,1.0,3.8572744999546558,109,1
36,7006.jpg,neutral,baseline,5.0,1.0,2.2930804998613894,109,1
37,2411.jpg,neutral,baseline,5.0,1.0,3.210786599898711,109,1
38,2154.jpg,positive,baseline,6.0,1.0,2.2753542999271303,109,1
39,2377.jpg,neutral,baseline,6.0,1.0,3.34749129996635,109,1
40,7003.jpg,neutral,baseline,5.0,1.0,3.217513100011274,109,1
