trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,7050.jpg,neutral,baseline,5.0,4.0,4.339845399998012,23,2
1,8010.jpg,neutral,baseline,4.0,5.0,5.12900859999354,23,2
2,9322.jpg,negative,baseline,3.0,6.0,4.592692700010957,23,2
3,8190.jpg,positive,baseline,5.0,5.0,6.069732300005853,23,2
4,9910.jpg,negative,baseline,4.0,6.0,5.8631865000061225,23,2
5,6570.jpg,negative,baseline,4.0,5.0,5.598793999990448,23,2
6,7247.jpg,neutral,baseline,5.0,5.0,5.2652475999930175,23,2
7,7186.jpg,neutral,baseline,5.0,4.0,8.131786899990402,23,2
8,5760.jpg,positive,baseline,6.0,6.0,8.58959189998859,23,2
9,7502.jpg,positive,baseline,6.0,6.0,6.904444300002069,23,2
10,9901.jpg,negative,baseline,4.0,6.0,6.528101100004278,23,2
11,9220.jpg,negative,baseline,4.0,5.0,4.955972600000678,23,2
12,5830.jpg,positive,baseline,6.0,6.0,5.437469999989844,23,2
13,9800.jpg,negative,baseline,5.0,6.0,3.1958118000038667,23,2
14,7041.jpg,neutral,baseline,5.0,4.0,5.124408699994092,23,2
15,9140.jpg,negative,baseline,4.0,6.0,6.898052500007907,23,2
16,9413.jpg,negative,baseline,4.0,7.0,2.2454219999926863,23,2
17,7020.jpg,neutral,baseline,5.0,4.0,6.667274000006728,23,2
18,8420.jpg,positive,baseline,6.0,5.0,8.477843599990592,23,2
19,7035.jpg,neutral,baseline,5.0,4.0,2.2267648999986704,23,2
20,9421.jpg,negative,baseline,5.0,5.0,4.433626700003515,23,2
21,7077.jpg,neutral,baseline,5.0,4.0,2.1373858000006294,23,2
22,6520.jpg,negative,baseline,5.0,5.0,2.142861799991806,23,2
23,5600.jpg,positive,baseline,6.0,5.0,7.969256399999722,23,2
24,9414.jpg,negative,baseline,4.0,5.0,2.725412999992841,23,2
25,9254.jpg,negative,baseline,4.0,6.0,2.556337000001804,23,2
26,2550.jpg,positive,baseline,5.0,5.0,3.1579768000083277,23,2
27,7175.jpg,neutral,baseline,5.0,4.0,2.9392044999985956,23,2
28,9571.jpg,negative,baseline,5.0,5.0,3.829909399995813,23,2
29,7287.jpg,neutral,baseline,6.0,5.0,4.510960300001898,23,2
30,5831.jpg,positive,baseline,6.0,6.0,4.0689724999974715,23,2
