trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,2393.jpg,neutral,baseline,0.0,0.0,10.007601899997098,31,1
1,1710.jpg,positive,baseline,5.0,1.0,4.573614900000393,31,1
2,3101.jpg,negative,baseline,3.0,3.0,4.497716899990337,31,1
3,2530.jpg,positive,baseline,9.0,7.0,7.373313300020527,31,1
4,7006.jpg,neutral,baseline,6.0,2.0,5.5976676999998745,31,1
5,3005.1.jpg,negative,baseline,3.0,4.0,6.006932599993888,31,1
6,7017.jpg,neutral,baseline,5.0,1.0,5.111609700019471,31,1
7,2360.jpg,positive,baseline,7.0,6.0,3.860674299998209,31,1
8,2703.jpg,negative,baseline,4.0,6.0,4.693261100008385,31,1
9,2205.jpg,negative,baseline,2.0,8.0,6.079832499992335,31,1
10,6212.jpg,negative,baseline,4.0,3.0,4.44590170000447,31,1
11,1440.jpg,positive,baseline,6.0,7.0,3.6662875000038184,31,1
12,1441.jpg,positive,baseline,7.0,8.0,8.934059899998829,31,1
13,3180.jpg,negative,baseline,3.0,2.0,5.63560760000837,31,1
14,2540.jpg,positive,baseline,7.0,7.0,5.175573000014992,31,1
15,7004.jpg,neutral,baseline,5.0,1.0,4.902151899994351,31,1
16,6360.jpg,negative,baseline,4.0,4.0,4.3268001999822445,31,1
17,7018.jpg,neutral,baseline,4.0,3.0,4.275152799993521,31,1
18,5510.jpg,neutral,baseline,2.0,7.0,4.731460600014543,31,1
19,2209.jpg,positive,baseline,5.0,2.0,5.1176731000014115,31,1
20,2570.jpg,neutral,baseline,7.0,4.0,4.057996799994726,31,1
21,3350.jpg,negative,baseline,3.0,6.0,4.676819899992552,31,1
22,2411.jpg,neutral,baseline,4.0,5.0,6.28478560000076,31,1
23,1460.jpg,positive,baseline,8.0,7.0,4.19237930001691,31,1
24,2150.jpg,positive,baseline,6.0,7.0,3.2889243999961764,31,1
25,3225.jpg,negative,baseline,1.0,8.0,4.884589299996151,31,1
26,7002.jpg,neutral,baseline,5.0,1.0,3.0035400000051595,31,1
27,2332.jpg,positive,baseline,8.0,4.0,7.553805600007763,31,1
28,5532.jpg,neutral,baseline,1.0,8.0,5.064362599980086,31,1
29,2095.jpg,negative,baseline,2.0,7.0,5.021569200005615,31,1
30,3530.jpg,negative,baseline,1.0,8.0,3.540594600024633,31,1
31,2377.jpg,neutral,baseline,6.0,8.0,3.243351500015706,31,1
32,3301.jpg,negative,baseline,1.0,8.0,3.9029663000255823,31,1
33,7009.jpg,neutral,baseline,5.0,1.0,4.269857000006596,31,1
34,2058.jpg,positive,baseline,8.0,8.0,2.7118378000159282,31,1
35,1750.jpg,positive,baseline,9.0,8.0,4.77502510001068,31,1
36,3103.jpg,negative,baseline,1.0,8.0,4.139760699996259,31,1
37,6313.jpg,negative,baseline,1.0,8.0,3.094217000005301,31,1
38,2101.jpg,neutral,baseline,2.0,7.0,4.860000499989837,31,1
39,3230.jpg,negative,baseline,1.0,6.0,4.689801400003489,31,1
40,2311.jpg,positive,baseline,6.0,7.0,3.826986800006125,31,1
41,7003.jpg,neutral,baseline,5.0,1.0,3.9600009999994654,31,1
42,3500.jpg,negative,baseline,3.0,6.0,4.948052399995504,31,1
43,2749.jpg,neutral,baseline,5.0,7.0,6.412107000011019,31,1
44,3030.jpg,negative,baseline,1.0,8.0,4.1183232999756,31,1
45,2340.jpg,positive,baseline,8.0,8.0,2.919170800014399,31,1
46,1920.jpg,positive,baseline,6.0,6.0,5.011626700026682,31,1
47,1610.jpg,positive,baseline,7.0,8.0,5.328461700002663,31,1
48,3195.jpg,negative,baseline,1.0,7.0,4.216573299985612,31,1
49,2840.jpg,neutral,baseline,4.0,3.0,3.3968985000101384,31,1
50,5920.jpg,neutral,baseline,5.0,1.0,4.210703499993542,31,1
51,2200.jpg,neutral,baseline,4.0,8.0,5.281142799998634,31,1
52,6350.jpg,negative,baseline,3.0,8.0,4.8878205999790225,31,1
53,2091.jpg,positive,baseline,9.0,7.0,6.744176900014281,31,1
54,2800.jpg,negative,baseline,3.0,8.0,5.932445900019957,31,1
55,7000.jpg,neutral,baseline,5.0,2.0,4.96391640001093,31,1
56,7012.jpg,neutral,baseline,5.0,1.0,4.7015891000046395,31,1
57,2347.jpg,positive,baseline,9.0,8.0,3.9419579000095837,31,1
58,2050.jpg,positive,baseline,6.0,4.0,3.6952652000181843,31,1
59,2154.jpg,positive,baseline,7.0,6.0,2.4878205999848433,31,1
0,3500.jpg,negative,regulation,8.0,8.0,6.24814619999961,31,1
1,3350.jpg,negative,regulation,2.0,7.0,6.076542700000573,31,1
2,3030.jpg,negative,regulation,1.0,9.0,3.778298299992457,31,1
3,2205.jpg,negative,regulation,1.0,9.0,3.0958029000030365,31,1
4,6360.jpg,negative,regulation,6.0,8.0,3.999534400005359,31,1
5,3225.jpg,negative,regulation,2.0,7.0,2.7121005000080913,31,1
6,3005.1.jpg,negative,regulation,1.0,8.0,3.193968200008385,31,1
7,2800.jpg,negative,regulation,4.0,6.0,3.6984323000069708,31,1
8,6212.jpg,negative,regulation,2.0,8.0,6.100297299999511,31,1
9,2095.jpg,negative,regulation,2.0,8.0,3.141504899977008,31,1
10,3180.jpg,negative,regulation,2.0,8.0,5.897928200021852,31,1
11,6313.jpg,negative,regulation,3.0,4.0,4.200503600004595,31,1
12,3530.jpg,negative,regulation,3.0,4.0,4.027394799981266,31,1
13,3301.jpg,negative,regulation,1.0,8.0,3.0981014000135474,31,1
14,3101.jpg,negative,regulation,1.0,8.0,3.5917687000182923,31,1
15,2703.jpg,negative,regulation,2.0,8.0,5.557837700005621,31,1
16,3230.jpg,negative,regulation,3.0,7.0,5.402394400007324,31,1
