trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,2550.jpg,positive,baseline,7.0,6.0,3.825956500000757,27,2
1,6520.jpg,negative,baseline,7.0,7.0,2.5027254999986326,27,2
2,7640.jpg,neutral,baseline,5.0,3.0,3.7111836000003677,27,2
3,5830.jpg,positive,baseline,7.0,6.0,5.527314200000546,27,2
4,7020.jpg,neutral,baseline,3.0,4.0,4.089190200000303,27,2
5,5825.jpg,positive,baseline,8.0,8.0,1.8921830999970553,27,2
6,7025.jpg,neutral,baseline,5.0,4.0,5.057994299997517,27,2
7,7287.jpg,neutral,baseline,8.0,7.0,2.0601659000021755,27,2
8,9560.jpg,negative,baseline,5.0,5.0,3.147894099998666,27,2
9,5210.jpg,positive,baseline,8.0,7.0,2.525437600001169,27,2
10,8200.jpg,positive,baseline,8.0,8.0,1.7969207999994978,27,2
11,8010.jpg,neutral,baseline,5.0,5.0,4.979736199999024,27,2
12,7950.jpg,neutral,baseline,2.0,5.0,1.8504016999977466,27,2
13,7179.jpg,neutral,baseline,8.0,6.0,2.3309423999999126,27,2
14,9921.jpg,negative,baseline,3.0,5.0,3.5460027000008267,27,2
15,5831.jpg,positive,baseline,8.0,7.0,6.53349160000289,27,2
16,9571.jpg,negative,baseline,3.0,5.0,2.5067402999993647,27,2
17,9220.jpg,negative,baseline,6.0,7.0,3.293201399999816,27,2
18,7161.jpg,neutral,baseline,3.0,4.0,1.9401103999989573,27,2
19,8501.jpg,positive,baseline,9.0,9.0,3.334964800000307,27,2
20,9940.jpg,negative,baseline,8.0,8.0,5.8553925000014715,27,2
21,7041.jpg,neutral,baseline,7.0,5.0,1.9372505999999703,27,2
22,9414.jpg,negative,baseline,6.0,5.0,2.014941599998565,27,2
23,5833.jpg,positive,baseline,9.0,8.0,1.7923305999975128,27,2
24,8370.jpg,positive,baseline,9.0,8.0,1.5513224999995145,27,2
25,7247.jpg,neutral,baseline,8.0,7.0,2.6506509999999253,27,2
26,7050.jpg,neutral,baseline,6.0,5.0,2.91051890000017,27,2
27,7186.jpg,neutral,baseline,7.0,6.0,1.6872446999987005,27,2
28,7035.jpg,neutral,baseline,4.0,5.0,3.8763513999983843,27,2
29,7077.jpg,neutral,baseline,7.0,5.0,2.4109824000006483,27,2
30,5600.jpg,positive,baseline,9.0,9.0,1.821681700002955,27,2
31,9140.jpg,negative,baseline,2.0,4.0,3.463961499997822,27,2
32,9040.jpg,negative,baseline,2.0,3.0,4.579283800001576,27,2
33,7484.jpg,neutral,baseline,9.0,8.0,1.8185588999986066,27,2
34,9421.jpg,negative,baseline,6.0,5.0,3.1666723000016646,27,2
35,8190.jpg,positive,baseline,9.0,8.0,1.9120350999983202,27,2
36,6563.jpg,negative,baseline,7.0,5.0,1.8808529999987513,27,2
37,8420.jpg,positive,baseline,9.0,8.0,2.8479279999992286,27,2
38,9322.jpg,negative,baseline,1.0,6.0,2.565860300001077,27,2
39,8496.jpg,positive,baseline,9.0,7.0,2.3034308000023884,27,2
40,7502.jpg,positive,baseline,9.0,9.0,1.7497222999991209,27,2
41,6560.jpg,negative,baseline,8.0,8.0,2.925340199999482,27,2
42,8170.jpg,positive,baseline,9.0,8.0,1.8657573000018601,27,2
43,9901.jpg,negative,baseline,4.0,3.0,1.9005245000007562,27,2
44,9210.jpg,neutral,baseline,5.0,5.0,2.3993545999983326,27,2
45,5780.jpg,positive,baseline,8.0,5.0,3.2225026000014623,27,2
46,7175.jpg,neutral,baseline,5.0,5.0,4.5267959000011615,27,2
47,6540.jpg,negative,baseline,5.0,6.0,4.857885499997792,27,2
48,7211.jpg,neutral,baseline,8.0,6.0,2.240274899999349,27,2
49,7270.jpg,positive,baseline,8.0,7.0,1.541380200000276,27,2
50,7037.jpg,neutral,baseline,7.0,6.0,3.058861400000751,27,2
51,7150.jpg,neutral,baseline,8.0,7.0,2.3789753999990353,27,2
52,6570.jpg,negative,baseline,6.0,5.0,1.8759634000016376,27,2
53,5700.jpg,positive,baseline,7.0,6.0,1.7975030000015977,27,2
54,9800.jpg,negative,baseline,8.0,7.0,2.241837100002158,27,2
55,9413.jpg,negative,baseline,5.0,7.0,5.894187400001101,27,2
56,5760.jpg,positive,baseline,9.0,8.0,2.195968100000755,27,2
57,5910.jpg,positive,baseline,9.0,9.0,2.6729467999975896,27,2
58,9910.jpg,negative,baseline,2.0,3.0,5.0535808999993606,27,2
59,9254.jpg,negative,baseline,1.0,6.0,5.776815199998964,27,2
0,6560.jpg,negative,regulation,9.0,9.0,3.018718600000284,27,2
1,9560.jpg,negative,regulation,7.0,5.0,3.713709200001176,27,2
2,6520.jpg,negative,regulation,9.0,7.0,1.9798518999996304,27,2
3,9921.jpg,negative,regulation,7.0,6.0,5.257556900000054,27,2
4,6570.jpg,negative,regulation,9.0,7.0,2.009929399999237,27,2
5,6563.jpg,negative,regulation,5.0,5.0,1.4926070000001346,27,2
6,9571.jpg,negative,regulation,6.0,5.0,3.63421560000279,27,2
7,9322.jpg,negative,regulation,5.0,8.0,2.0882191999990027,27,2
8,9940.jpg,negative,regulation,9.0,9.0,2.7786741000018083,27,2
9,9254.jpg,negative,regulation,3.0,6.0,2.466662200000428,27,2
10,9220.jpg,negative,regulation,7.0,6.0,2.0133673999989696,27,2
11,9040.jpg,negative,regulation,4.0,6.0,3.13259939999989,27,2
12,9140.jpg,negative,regulation,1.0,6.0,2.577098900001147,27,2
13,9800.jpg,negative,regulation,8.0,7.0,2.174095300000772,27,2
14,9421.jpg,negative,regulation,8.0,5.0,3.1008250000013504,27,2
15,9901.jpg,negative,regulation,3.0,5.0,2.0437826000015775,27,2
16,9910.jpg,negative,regulation,4.0,5.0,2.9270032000022184,27,2
17,9414.jpg,negative,regulation,8.0,7.0,1.4540078999998514,27,2
18,6540.jpg,negative,regulation,9.0,9.0,1.6703210999985458,27,2
19,9413.jpg,negative,regulation,8.0,7.0,2.8617730000005395,27,2
