trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,2050.jpg,positive,baseline,0.0,0.0,10.006927599999472,2,1
1,3500.jpg,negative,baseline,3.0,6.0,10.0002616999991,2,1
2,2058.jpg,positive,baseline,6.0,5.0,6.634061900000233,2,1
3,6212.jpg,negative,baseline,1.0,5.0,8.112558600001648,2,1
4,7018.jpg,neutral,baseline,0.0,0.0,10.004885599999398,2,1
5,2411.jpg,neutral,baseline,7.0,5.0,5.7294622999979765,2,1
6,3301.jpg,negative,baseline,2.0,7.0,5.272173899997142,2,1
7,2347.jpg,positive,baseline,7.0,7.0,7.596386799999891,2,1
8,3195.jpg,negative,baseline,2.0,5.0,4.093186699999933,2,1
9,3030.jpg,negative,baseline,2.0,7.0,3.183917099999235,2,1
10,2200.jpg,neutral,baseline,7.0,5.0,4.3145465000015975,2,1
11,6350.jpg,negative,baseline,2.0,5.0,5.520627300000342,2,1
12,2393.jpg,neutral,baseline,7.0,3.0,4.39657570000054,2,1
13,3530.jpg,negative,baseline,2.0,6.0,5.2499123999987205,2,1
14,3350.jpg,negative,baseline,2.0,7.0,5.33838630000173,2,1
15,1920.jpg,positive,baseline,7.0,5.0,5.495392200002243,2,1
16,1610.jpg,positive,baseline,7.0,5.0,2.317176799999288,2,1
17,7006.jpg,neutral,baseline,7.0,3.0,6.009994700001698,2,1
18,5920.jpg,neutral,baseline,3.0,3.0,7.156377600000269,2,1
19,3101.jpg,negative,baseline,5.0,2.0,8.25510740000027,2,1
20,1710.jpg,positive,baseline,9.0,5.0,10.001340700000583,2,1
21,2340.jpg,positive,baseline,8.0,5.0,2.902076099999249,2,1
22,1750.jpg,positive,baseline,8.0,6.0,3.3299776000021666,2,1
23,5510.jpg,neutral,baseline,8.0,5.0,3.594992000002094,2,1
24,2530.jpg,positive,baseline,9.0,5.0,2.3160719000006793,2,1
25,7012.jpg,neutral,baseline,5.0,1.0,2.6074466000027314,2,1
26,2205.jpg,negative,baseline,5.0,1.0,5.048456500000611,2,1
27,3103.jpg,negative,baseline,2.0,8.0,3.7102174000028754,2,1
28,6313.jpg,negative,baseline,3.0,6.0,4.608754900000349,2,1
29,2150.jpg,positive,baseline,7.0,5.0,5.524173200003133,2,1
30,6360.jpg,negative,baseline,2.0,3.0,5.694257800001651,2,1
31,1460.jpg,positive,baseline,9.0,9.0,1.849200099997688,2,1
32,2570.jpg,neutral,baseline,5.0,5.0,2.1174186000025657,2,1
33,3180.jpg,negative,baseline,5.0,7.0,2.47787149999931,2,1
34,7017.jpg,neutral,baseline,5.0,1.0,2.9075765999987198,2,1
35,2703.jpg,negative,baseline,3.0,2.0,6.060239400001592,2,1
36,7003.jpg,neutral,baseline,5.0,1.0,3.422252700001991,2,1
37,7009.jpg,neutral,baseline,7.0,1.0,2.835614200001146,2,1
38,2209.jpg,positive,baseline,7.0,5.0,5.1138539999992645,2,1
39,3005.1.jpg,negative,baseline,1.0,5.0,3.6725177000007534,2,1
40,2091.jpg,positive,baseline,9.0,9.0,2.2351744000006875,2,1
41,2311.jpg,positive,baseline,9.0,9.0,2.707407100002456,2,1
42,2101.jpg,neutral,baseline,8.0,5.0,4.109755999998015,2,1
43,2095.jpg,negative,baseline,2.0,1.0,7.471619500000088,2,1
44,2332.jpg,positive,baseline,9.0,9.0,8.30545130000246,2,1
45,7002.jpg,neutral,baseline,4.0,1.0,7.997968399999081,2,1
46,2154.jpg,positive,baseline,9.0,9.0,4.4417551000005915,2,1
47,3230.jpg,negative,baseline,1.0,4.0,3.4662524000013946,2,1
48,2749.jpg,neutral,baseline,5.0,1.0,8.233292799999617,2,1
49,2377.jpg,neutral,baseline,9.0,5.0,6.276808799997525,2,1
50,7004.jpg,neutral,baseline,7.0,1.0,5.438887899999827,2,1
51,2840.jpg,neutral,baseline,5.0,1.0,4.988300400000298,2,1
52,2800.jpg,negative,baseline,2.0,1.0,3.5404808999992383,2,1
53,2540.jpg,positive,baseline,7.0,2.0,4.614866799998708,2,1
54,7000.jpg,neutral,baseline,5.0,1.0,3.6379310000011174,2,1
55,3225.jpg,negative,baseline,2.0,1.0,2.7377016999998887,2,1
56,2360.jpg,positive,baseline,6.0,2.0,5.175639999997657,2,1
57,1440.jpg,positive,baseline,9.0,9.0,2.3398956999990332,2,1
58,5532.jpg,neutral,baseline,6.0,1.0,2.5088960000030056,2,1
59,1441.jpg,positive,baseline,9.0,9.0,3.3611192999997,2,1
0,3230.jpg,negative,regulation,5.0,1.0,9.940542299998924,2,1
