trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,7161.jpg,neutral,baseline,6.0,5.0,9.869609399931505,111,2
1,9901.jpg,negative,baseline,5.0,6.0,5.1347892000339925,111,2
2,9560.jpg,negative,baseline,2.0,5.0,10.008056800113991,111,2
3,5831.jpg,positive,baseline,6.0,5.0,5.200448799878359,111,2
4,7270.jpg,positive,baseline,7.0,6.0,3.7924789001699537,111,2
5,7640.jpg,neutral,baseline,4.0,6.0,3.1733542000874877,111,2
6,7020.jpg,neutral,baseline,4.0,6.0,6.518421000102535,111,2
7,8190.jpg,positive,baseline,6.0,6.0,10.003461699932814,111,2
8,8010.jpg,neutral,baseline,5.0,5.0,3.1739221999887377,111,2
9,5825.jpg,positive,baseline,2.0,6.0,5.738832599949092,111,2
10,9220.jpg,negative,baseline,5.0,4.0,5.734749500174075,111,2
11,5780.jpg,positive,baseline,7.0,4.0,6.879867400042713,111,2
12,9421.jpg,negative,baseline,2.0,7.0,5.190267099998891,111,2
13,7077.jpg,neutral,baseline,6.0,6.0,7.867285700049251,111,2
14,9414.jpg,negative,baseline,2.0,7.0,4.982606000034139,111,2
15,7950.jpg,neutral,baseline,7.0,5.0,3.2521307000424713,111,2
16,5910.jpg,positive,baseline,8.0,7.0,3.7981969001702964,111,2
17,7186.jpg,neutral,baseline,6.0,5.0,3.7444065001327544,111,2
18,9571.jpg,negative,baseline,2.0,8.0,3.224586599972099,111,2
19,8496.jpg,positive,baseline,5.0,8.0,6.482131700031459,111,2
20,5760.jpg,positive,baseline,9.0,4.0,9.240166099974886,111,2
21,9040.jpg,negative,baseline,2.0,8.0,4.595979900099337,111,2
22,7025.jpg,neutral,baseline,8.0,3.0,3.3605253000278026,111,2
23,7179.jpg,neutral,baseline,7.0,4.0,3.2938431000802666,111,2
24,8370.jpg,positive,baseline,7.0,6.0,4.7023016000166535,111,2
25,9210.jpg,neutral,baseline,5.0,7.0,3.6549092000350356,111,2
26,7041.jpg,neutral,baseline,5.0,6.0,5.7958308001980186,111,2
27,5700.jpg,positive,baseline,3.0,6.0,2.88704299996607,111,2
28,8501.jpg,positive,baseline,5.0,7.0,4.680213100044057,111,2
29,8170.jpg,positive,baseline,5.0,6.0,4.5080845998600125,111,2
30,5833.jpg,positive,baseline,8.0,6.0,3.4655547000002116,111,2
31,8200.jpg,positive,baseline,6.0,6.0,4.381176199996844,111,2
32,9413.jpg,negative,baseline,5.0,6.0,2.9860972000751644,111,2
33,9254.jpg,negative,baseline,3.0,8.0,2.9763848001603037,111,2
34,9322.jpg,negative,baseline,1.0,7.0,3.5889119999483228,111,2
35,5600.jpg,positive,baseline,6.0,3.0,8.20009779999964,111,2
36,7287.jpg,neutral,baseline,2.0,8.0,6.924320999998599,111,2
37,5830.jpg,positive,baseline,4.0,6.0,5.307392899878323,111,2
38,6563.jpg,negative,baseline,3.0,8.0,8.640147799858823,111,2
39,9940.jpg,negative,baseline,5.0,6.0,4.898679200094193,111,2
40,6570.jpg,negative,baseline,4.0,6.0,6.922525499947369,111,2
41,7247.jpg,neutral,baseline,4.0,5.0,5.0425261000636965,111,2
42,7037.jpg,neutral,baseline,6.0,4.0,6.333898500073701,111,2
43,7175.jpg,neutral,baseline,2.0,6.0,5.490877399919555,111,2
44,7484.jpg,neutral,baseline,4.0,6.0,6.230163000058383,111,2
45,7150.jpg,neutral,baseline,7.0,5.0,3.778488399926573,111,2
46,5210.jpg,positive,baseline,8.0,5.0,3.4408573999535292,111,2
47,9800.jpg,negative,baseline,3.0,7.0,3.8070523000787944,111,2
