trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,9220.jpg,negative,baseline,8.0,0.0,10.000971200002823,20,1
1,7150.jpg,neutral,baseline,0.0,0.0,10.002319500010344,20,1
2,6570.jpg,negative,baseline,3.0,2.0,10.00126299999829,20,1
3,6560.jpg,negative,baseline,2.0,5.0,6.286976699993829,20,1
4,9560.jpg,negative,baseline,5.0,2.0,5.371755300002405,20,1
5,9414.jpg,negative,baseline,2.0,4.0,4.868595100007951,20,1
6,7950.jpg,neutral,baseline,7.0,2.0,4.765546700000414,20,1
7,5831.jpg,positive,baseline,8.0,2.0,3.7387160000071162,20,1
8,7025.jpg,neutral,baseline,8.0,2.0,5.806836799994926,20,1
9,5600.jpg,positive,baseline,7.0,6.0,3.2556469999981346,20,1
10,8501.jpg,positive,baseline,7.0,5.0,4.390672299996368,20,1
11,7161.jpg,neutral,baseline,5.0,2.0,4.511491600002046,20,1
12,6520.jpg,negative,baseline,1.0,7.0,4.620392600001651,20,1
13,5833.jpg,positive,baseline,9.0,8.0,2.791863000005833,20,1
14,9940.jpg,negative,baseline,1.0,7.0,3.2306812000024365,20,1
15,5910.jpg,positive,baseline,9.0,7.0,3.3906982999906177,20,1
16,8190.jpg,positive,baseline,4.0,8.0,5.002890200004913,20,1
17,7186.jpg,neutral,baseline,7.0,3.0,4.297213500001817,20,1
18,9413.jpg,negative,baseline,1.0,8.0,3.138998900001752,20,1
19,9254.jpg,negative,baseline,1.0,9.0,2.982028700003866,20,1
20,6563.jpg,negative,baseline,1.0,7.0,3.8661334999924293,20,1
21,7175.jpg,neutral,baseline,8.0,1.0,3.865519500002847,20,1
22,7502.jpg,positive,baseline,9.0,8.0,3.8616892999998527,20,1
23,7020.jpg,neutral,baseline,4.0,4.0,7.485356400007731,20,1
24,9901.jpg,negative,baseline,2.0,7.0,2.920921599987196,20,1
25,9040.jpg,negative,baseline,1.0,9.0,4.552695099991979,20,1
26,7270.jpg,positive,baseline,5.0,3.0,4.591168099999777,20,1
27,9421.jpg,negative,baseline,3.0,6.0,4.676544900008594,20,1
28,7287.jpg,neutral,baseline,6.0,2.0,6.942984399996931,20,1
29,5830.jpg,positive,baseline,9.0,7.0,4.439286499997252,20,1
30,7211.jpg,neutral,baseline,7.0,3.0,5.745191399997566,20,1
31,8420.jpg,positive,baseline,8.0,7.0,2.93187630000466,20,1
32,8200.jpg,positive,baseline,8.0,6.0,4.016736699995818,20,1
33,8496.jpg,positive,baseline,8.0,7.0,2.855086699986714,20,1
34,9800.jpg,negative,baseline,1.0,5.0,3.708571099996334,20,1
35,7050.jpg,neutral,baseline,5.0,6.0,7.7425345000083325,20,1
36,5760.jpg,positive,baseline,9.0,8.0,4.911323400010588,20,1
37,9921.jpg,negative,baseline,1.0,9.0,3.098744600007194,20,1
38,8170.jpg,positive,baseline,6.0,7.0,3.583768600001349,20,1
39,5780.jpg,positive,baseline,8.0,2.0,4.054301600001054,20,1
40,7037.jpg,neutral,baseline,5.0,3.0,4.1795122000039555,20,1
41,5700.jpg,positive,baseline,4.0,6.0,4.822020699997665,20,1
42,7247.jpg,neutral,baseline,5.0,6.0,4.228396099992096,20,1
43,9571.jpg,negative,baseline,1.0,8.0,4.646650899987435,20,1
44,6540.jpg,negative,baseline,1.0,8.0,5.0457424000051105,20,1
45,9210.jpg,neutral,baseline,6.0,4.0,6.0065350999939255,20,1
46,8370.jpg,positive,baseline,8.0,8.0,2.192285900004208,20,1
47,7041.jpg,neutral,baseline,5.0,3.0,5.037996400002157,20,1
48,9322.jpg,negative,baseline,2.0,8.0,4.1458220000058645,20,1
49,7035.jpg,neutral,baseline,7.0,2.0,5.792348799994215,20,1
50,7179.jpg,neutral,baseline,7.0,6.0,3.549299400008749,20,1
51,7077.jpg,neutral,baseline,6.0,4.0,5.432806299999356,20,1
52,7484.jpg,neutral,baseline,8.0,7.0,3.2869482999958564,20,1
53,9140.jpg,negative,baseline,1.0,9.0,3.5695924000028754,20,1
54,7640.jpg,neutral,baseline,3.0,8.0,4.613916699992842,20,1
55,2550.jpg,positive,baseline,9.0,8.0,3.206390699997428,20,1
56,5210.jpg,positive,baseline,8.0,4.0,3.6278818999999203,20,1
57,8010.jpg,neutral,baseline,7.0,6.0,5.381281499998295,20,1
58,5825.jpg,positive,baseline,8.0,6.0,6.725112900006934,20,1
59,9910.jpg,negative,baseline,3.0,5.0,5.769740500007174,20,1
0,6570.jpg,negative,regulation,3.0,6.0,9.331448800003272,20,1
1,9421.jpg,negative,regulation,4.0,4.0,7.151695499997004,20,1
2,9571.jpg,negative,regulation,2.0,7.0,5.076946199988015,20,1
