trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,7270.jpg,positive,baseline,6,2,5.2754918,123,1
1,7640.jpg,neutral,baseline,5,7,5.2476167,123,1
2,9413.jpg,negative,baseline,1,9,6.7716475,123,1
3,9220.jpg,negative,baseline,4,2,3.5848933,123,1
4,7077.jpg,neutral,baseline,5,1,3.1815837,123,1
5,5830.jpg,positive,baseline,7,2,3.3255547,123,1
6,9254.jpg,negative,baseline,1,9,4.6844155,123,1
7,7041.jpg,neutral,baseline,5,1,3.9333714,123,1
8,9571.jpg,negative,baseline,1,9,4.1809586,123,1
9,2550.jpg,positive,baseline,6,2,7.9001925,123,1
10,7050.jpg,neutral,baseline,5,1,2.9946339,123,1
11,6560.jpg,negative,baseline,1,9,4.1823651,123,1
12,8200.jpg,positive,baseline,6,4,3.6965745,123,1
13,8496.jpg,positive,baseline,8,2,3.2335669,123,1
14,9940.jpg,negative,baseline,1,7,3.7858206,123,1
15,6520.jpg,negative,baseline,1,9,2.929204,123,1
16,9414.jpg,negative,baseline,1,9,2.1441614,123,1
17,9421.jpg,negative,baseline,1,8,2.9930441,123,1
18,7020.jpg,neutral,baseline,4,1,3.855839,123,1
19,9040.jpg,negative,baseline,1,9,8.3172203,123,1
20,5780.jpg,positive,baseline,8,1,3.6771083,123,1
21,8010.jpg,neutral,baseline,5,1,4.1049023,123,1
22,7186.jpg,neutral,baseline,5,1,7.7681123,123,1
23,7287.jpg,neutral,baseline,4,4,4.4062486,123,1
24,5825.jpg,positive,baseline,7,1,5.5882682,123,1
25,5833.jpg,positive,baseline,7,2,3.5499206,123,1
26,5600.jpg,positive,baseline,7,2,3.3195997,123,1
27,5831.jpg,positive,baseline,7,1,6.1600421,123,1
28,6570.jpg,negative,baseline,2,7,2.8386644,123,1
29,9800.jpg,negative,baseline,1,7,3.1180981,123,1
30,7211.jpg,neutral,baseline,5,1,2.2587016,123,1
31,7150.jpg,neutral,baseline,5,1,2.0262093,123,1
32,5760.jpg,positive,baseline,8,1,6.0149933,123,1
33,7950.jpg,neutral,baseline,5,2,4.0513622,123,1
34,8190.jpg,positive,baseline,7,0,10.0126501,123,1
35,7025.jpg,neutral,baseline,5,1,4.033245,123,1
36,9322.jpg,negative,baseline,3,8,3.2216075,123,1
37,5910.jpg,positive,baseline,8,3,3.3043187,123,1
38,6563.jpg,negative,baseline,4,2,10.0016304,123,1
39,9560.jpg,negative,baseline,5,1,5.9562869,123,1
40,7175.jpg,neutral,baseline,5,1,2.839477,123,1
41,7179.jpg,neutral,baseline,5,1,5.0150816,123,1
42,9901.jpg,negative,baseline,3,6,6.271633,123,1
43,5700.jpg,positive,baseline,5,1,3.8922806,123,1
44,7161.jpg,neutral,baseline,5,1,2.8035385,123,1
45,5210.jpg,positive,baseline,8,1,5.1776583,123,1
46,7247.jpg,neutral,baseline,4,2,6.5780412,123,1
47,8370.jpg,positive,baseline,5,5,4.168434,123,1
48,9140.jpg,negative,baseline,2,8,3.2317233,123,1
49,7502.jpg,positive,baseline,8,4,3.9165193,123,1
50,8501.jpg,positive,baseline,9,4,3.4133888,123,1
51,7035.jpg,neutral,baseline,5,1,2.85894,123,1
52,9210.jpg,neutral,baseline,4,2,3.9356931,123,1
53,9910.jpg,negative,baseline,3,7,7.3081667,123,1
54,7484.jpg,neutral,baseline,5,5,4.2506637,123,1
55,9921.jpg,negative,baseline,2,9,7.075243,123,1
56,6540.jpg,negative,baseline,2,9,4.7185762,123,1
57,8420.jpg,positive,baseline,7,4,4.2553412,123,1
58,7037.jpg,neutral,baseline,5,1,3.8774982,123,1
59,8170.jpg,positive,baseline,8,4,4.9659221,123,1
0,9560.jpg,negative,regulation,3,5,8.1461759,123,1
1,9254.jpg,negative,regulation,1,9,3.3796194,123,1
2,6560.jpg,negative,regulation,1,8,5.2980803,123,1
3,9322.jpg,negative,regulation,2,9,2.8453779,123,1
4,9220.jpg,negative,regulation,4,3,5.3979527,123,1
5,9140.jpg,negative,regulation,1,9,3.9649058,123,1
6,6563.jpg,negative,regulation,1,9,5.415123,123,1
7,9921.jpg,negative,regulation,1,9,4.0306603,123,1
8,9901.jpg,negative,regulation,3,8,3.1795763,123,1
9,9040.jpg,negative,regulation,1,9,2.5267448,123,1
10,6520.jpg,negative,regulation,1,9,3.9302185,123,1
11,9800.jpg,negative,regulation,1,8,3.7460545,123,1
12,9910.jpg,negative,regulation,2,9,2.7956263,123,1
13,9571.jpg,negative,regulation,1,9,3.7138307,123,1
14,6540.jpg,negative,regulation,1,8,4.4313988,123,1
15,6570.jpg,negative,regulation,2,7,4.0651083,123,1
16,9413.jpg,negative,regulation,1,9,3.2630285,123,1
17,9421.jpg,negative,regulation,1,9,3.0961631,123,1
18,9940.jpg,negative,regulation,1,9,5.2818845,123,1
19,9414.jpg,negative,regulation,1,9,2.445675,123,1
