trial,image,category,phase,valence,arousal,rating_rt,participant_id,session
0,9040.jpg,negative,baseline,1.0,9.0,3.824408399999811,25,2
1,7175.jpg,neutral,baseline,6.0,2.0,4.893210000000181,25,2
2,7150.jpg,neutral,baseline,7.0,2.0,3.739805900000647,25,2
3,9800.jpg,negative,baseline,3.0,6.0,4.311160299999756,25,2
4,9220.jpg,negative,baseline,3.0,5.0,4.692484999999579,25,2
5,5780.jpg,positive,baseline,9.0,2.0,4.169493999999759,25,2
6,5830.jpg,positive,baseline,9.0,2.0,4.234743899998648,25,2
7,5910.jpg,positive,baseline,9.0,4.0,3.2791965999986132,25,2
8,7035.jpg,neutral,baseline,9.0,3.0,5.05075940000097,25,2
9,9901.jpg,negative,baseline,3.0,6.0,4.360647800000152,25,2
10,6520.jpg,negative,baseline,1.0,7.0,4.451626900001429,25,2
11,8496.jpg,positive,baseline,7.0,5.0,4.327880099999675,25,2
12,8200.jpg,positive,baseline,7.0,6.0,3.621506800000134,25,2
13,5210.jpg,positive,baseline,9.0,3.0,3.352514700000029,25,2
14,9910.jpg,negative,baseline,2.0,7.0,4.439352899998994,25,2
15,7041.jpg,neutral,baseline,9.0,2.0,4.012399899998854,25,2
16,7037.jpg,neutral,baseline,9.0,2.0,5.45162049999999,25,2
17,7950.jpg,neutral,baseline,9.0,2.0,5.012186900001325,25,2
18,8420.jpg,positive,baseline,7.0,6.0,3.6777527000012924,25,2
19,6540.jpg,negative,baseline,1.0,9.0,3.524931600000855,25,2
20,8190.jpg,positive,baseline,8.0,8.0,5.408093500000177,25,2
21,9322.jpg,negative,baseline,2.0,6.0,4.254363199999716,25,2
22,6563.jpg,negative,baseline,1.0,8.0,4.103032000000894,25,2
23,5833.jpg,positive,baseline,9.0,2.0,3.204451699999481,25,2
24,5600.jpg,positive,baseline,9.0,2.0,3.0286206000000675,25,2
25,9560.jpg,negative,baseline,2.0,8.0,3.9271883000001253,25,2
26,5825.jpg,positive,baseline,9.0,1.0,4.6081864000007045,25,2
27,7179.jpg,neutral,baseline,7.0,2.0,4.866209099998741,25,2
28,7211.jpg,neutral,baseline,7.0,3.0,3.5967648000005283,25,2
29,7025.jpg,neutral,baseline,6.0,2.0,5.147439500000473,25,2
30,7640.jpg,neutral,baseline,3.0,8.0,4.085307499999544,25,2
31,9571.jpg,negative,baseline,2.0,7.0,4.882586899999296,25,2
32,7050.jpg,neutral,baseline,5.0,4.0,4.604027199999109,25,2
33,8170.jpg,positive,baseline,7.0,7.0,5.651160299999901,25,2
34,9414.jpg,negative,baseline,1.0,8.0,5.545115900000383,25,2
35,7287.jpg,neutral,baseline,4.0,8.0,3.606359199999133,25,2
36,7077.jpg,neutral,baseline,3.0,8.0,4.53033030000006,25,2
37,5831.jpg,positive,baseline,7.0,4.0,3.084288699999888,25,2
38,9921.jpg,negative,baseline,2.0,9.0,3.152037300000302,25,2
39,9413.jpg,negative,baseline,1.0,9.0,3.989257200000793,25,2
40,9254.jpg,negative,baseline,1.0,9.0,3.5564693000014813,25,2
41,7484.jpg,neutral,baseline,2.0,8.0,3.546200200000385,25,2
42,5700.jpg,positive,baseline,4.0,8.0,3.3575122999991436,25,2
43,9940.jpg,negative,baseline,1.0,7.0,2.986691100000826,25,2
44,9210.jpg,neutral,baseline,3.0,8.0,3.8900930999989214,25,2
45,7186.jpg,neutral,baseline,6.0,5.0,4.95144640000035,25,2
46,6570.jpg,negative,baseline,1.0,8.0,5.1839516,25,2
47,7270.jpg,positive,baseline,5.0,5.0,3.629935499999192,25,2
48,7161.jpg,neutral,baseline,5.0,4.0,4.018279199999597,25,2
49,8501.jpg,positive,baseline,9.0,9.0,4.4072147000006225,25,2
50,7020.jpg,neutral,baseline,3.0,8.0,3.0128285999999207,25,2
51,6560.jpg,negative,baseline,1.0,9.0,3.863707800001066,25,2
52,8010.jpg,neutral,baseline,3.0,8.0,3.836999899998773,25,2
53,7247.jpg,neutral,baseline,3.0,7.0,3.938720199999807,25,2
